taxID,Organism
1147145,Escherichia phage HK446
1147146,Escherichia phage HK630
1147147,Escherichia phage HK633
1147148,Escherichia phage HK629
1147149,Enterobacteria phage mEp043 c-1
1147150,Enterobacteria phage mEp235
1147151,Enterobacteria phage mEp237
1147152,Enterobacteria phage mEp460
1147153,Escherichia phage mEpX1
1147154,Escherichia phage mEpX2
1147156,Enterobacteria phage mEp213
1147157,Escherichia phage mEp234
1147786,Pseudomonas mandelii JR-1
1150423,Bifidobacterium dentium JCM 1195 = DSM 20436
1150460,Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854
1150461,Bifidobacterium scardovii JCM 12489 = DSM 13734
1150468,Scardovia inopinata JCM 12537
1151001,Salmonella enterica subsp. enterica serovar Napoli
1155071,Streptococcus mutans LJ23
1156431,Streptococcus ilei
1157365,Enterococcus faecalis EnGen0107
1158459,Kosakonia sacchari
1158600,Enterococcus faecium ATCC 8459 = NRRL B-2354
1159491,Cronobacter malonaticus LMG 23826
1159554,Cronobacter dublinensis subsp. dublinensis LMG 23823
1159613,Cronobacter muytjensii ATCC 51329
1160721,Ruminococcus bicirculans (ex Wegman et al. 2014)
1160769,Salmonella enterica subsp. enterica serovar Worthington
1161903,Pseudomonas phage MP42
1165134,Skunavirus ASCC191
1165135,Skunavirus ASCC273
1165136,Skunavirus ASCC281
1165151,Skunavirus ASCC465
1165160,Skunavirus ASCC532
1165892,Leuconostoc gasicomitatum KG16-1
1166130,Enterobacter sp. R4-368
1167629,Bifidobacterium animalis subsp. lactis ATCC 27673
1168034,Draconibacterium orientale
1168548,Salmonella phage vB_SemP_Emek
1168612,Staphylococcus phage SMSAP5
1170318,Cutibacterium avidum 44067
1171376,Salmonella enterica subsp. enterica serovar Typhimurium str. U288
1171377,Bibersteinia trehalosi USDA-ARS-USMARC-192
1173769,Salmonella phage FSLSP004
1173798,Salmonella enterica subsp. enterica serovar Albany str. ATCC 51960
1173939,Salmonella enterica subsp. enterica serovar Weltevreden str. 1655
1177180,Kosakonia radicincitans DSM 16656
1177574,Prevotella jejuni
1177632,Salmonella phage SSU5
1178537,Bacillus xiamenensis
1179670,Micrococcus sp. KBS0714
1182177,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000752
1182590,Pseudomonas oleovorans CECT 5344
1183379,Campylobacter coli RM4661
1183380,Campylobacter coli RM5611
1183391,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000968
1187894,Clostridium phage PhiS63
1187956,Streptococcus thermophilus MN-ZLW-002
1191061,Klebsiella michiganensis E718
1192197,Pelosinus fermentans JBW45
1193292,Klebsiella pneumoniae subsp. pneumoniae 1084
1193501,Pseudomonas aeruginosa SJTD-1
1194154,Salmonella enterica subsp. enterica serovar Bredeney str. CFSAN001080
1194159,Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624
1194526,Staphylococcus warneri SG1
1194971,Ligilactobacillus salivarius str. Ren
1195068,Staphylococcus phage StauST398-1
1196094,Snodgrassella alvi wkB2
1196325,Pseudomonas putida DOT-T1E
1197717,Cloacibacillus porcorum
1197719,Salmonella bongori N268-08
1198676,Streptococcus mutans GS-5
1200752,Escherichia coli NCCP15648
1201292,Enterococcus faecalis ATCC 29212
1203670,Streptococcus agalactiae GD201008-001
1204528,Salmonella phage SKML-39
1204540,Enterococcus phage EfaCPT1
1206105,Enterococcus faecalis D32
1206777,Pseudomonas sp. Lz4W
1208104,Aeromonas media WS
1208611,Salmonella enterica subsp. enterica serovar Abaetetuba str. ATCC 35640
1208919,Candidatus Kinetoplastibacterium desouzaii TCC079E
1211417,uncultured crAssphage
1211579,Pseudomonas putida NBRC 14164
1211705,Vibrio parahaemolyticus BB22OP
1214179,Streptococcus suis 6407
1215088,Pseudomonas putida HB3267
1215914,Lacticaseibacillus casei W56
1216932,Clostridium bornimense
1217420,Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046
1217984,Bacillus cereus FRI-35
1221522,Pseudomonas fluorescens NCIMB 11764
1222338,Enterobacteria phage GEC-3S
1223260,Pseudomonas phage JBD30
1223261,Pseudomonas phage JBD5
1225181,Klebsiella pneumoniae subsp. pneumoniae KPNIH24
1225789,Enterobacteria phage SfI
1225792,Pseudomonas phage JBD25
1228997,Riemerella anatipestifer RA-CH-1
1229621,Anaerostipes rhamnosivorans
1229751,Lactococcus phage BM13
1229756,Leuconostoc gelidum JB7
1229758,Leuconostoc carnosum JB16
1231072,Clostridium tetani 12124569
1232385,[Brevibacterium] flavum ZL-1
1232659,Haemophilus influenzae 2019
1234378,Lawsonia intracellularis N343
1234679,Carnobacterium maltaromaticum LMA28
1235834,Kosakonia sacchari SP1
1236517,Prevotella fusca JCM 17724
1236689,Candidatus Methanomethylophilus alvi Mx1201
1236909,Wolbachia endosymbiont of Drosophila simulans wHa
1239307,Sodalis praecaptivus
1240708,Salmonella enterica subsp. enterica serovar Bergen str. ST350
1242090,Salmonella enterica subsp. enterica serovar Crossness str. 1422-74
1242094,Salmonella enterica subsp. enterica serovar Gaminara str. SA20063285
1242096,Salmonella enterica subsp. enterica serovar Hillingdon str. N1529-D3
1242097,Salmonella enterica subsp. enterica serovar Hvittingfoss str. SA20014981
1242101,Salmonella enterica subsp. enterica serovar Johannesburg str. ST203
1242105,Salmonella enterica subsp. enterica serovar Koessen str. S-1501
1242107,Salmonella enterica subsp. enterica serovar Macclesfield str. S-1643
1243578,Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795
1243586,Salmonella enterica subsp. enterica serovar Ouakam str. SA20034636
1243602,Salmonella enterica subsp. salamae serovar 55:k:z39 str. 1315K
1243607,"Salmonella enterica subsp. arizonae serovar 63:g,z51:-"
1243612,Salmonella enterica subsp. diarizonae serovar 50:k:z str. MZ0080
1243616,Salmonella enterica subsp. diarizonae serovar 65:c:z str. SA20044251
1243617,Salmonella bongori serovar 66:z41:- str. SA19983605
1244085,Klebsiella pneumoniae CG43
1245471,Pseudomonas resinovorans NBRC 106553
1246365,Streptococcus suis SC070731
1248823,Escherichia coli O145:H28 str. RM12581
1248902,Escherichia coli O145:H28 str. RM13514
1248903,Escherichia coli O145:H28 str. RM12761
1248915,Escherichia coli O145:H28 str. RM13516
1254439,Bifidobacterium thermophilum RBL67
1258574,Streptococcus gallolyticus subsp. gallolyticus DSM 16831
1259973,Klebsiella electrica
1261127,Citrobacter amalonaticus Y19
1261556,Xanthomonas translucens pv. translucens DSM 18974
1261557,Enterococcus faecalis str. Symbioflor 1
1262462,Yersinia enterocolitica (type O:5) str. YE53/03
1262470,Herbaspirillum hiltneri N3
1262518,Leuconostoc phage LN25
1262519,Leuconostoc phage LN34
1262533,Lactococcus phage 340
1262535,Lactococcus phage jm2
1262536,Lactococcus phage jm3
1262537,Lactococcus phage P680
1262538,Lactococcus phage phi7
1263550,Edwardsiella piscicida
1263831,Bibersteinia trehalosi USDA-ARS-USMARC-189
1265478,Enterobacteriaceae bacterium bta3-1
1266738,Proteus mirabilis BB2000
1266845,Carnobacterium inhibens subsp. gilichinskyi
1266923,Brachyspira hyodysenteriae ATCC 27164
1267000,Metamycoplasma hominis ATCC 27545
1271752,Riemerella anatipestifer RA-CH-2
1271862,Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN001921
1271863,Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050
1271864,Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002069
1273173,Campylobacter coli CVM N29710
1274814,Escherichia coli APEC O78
1276647,Streptococcus suis TL13
1276648,Cutibacterium acnes hdn-1
1279008,Pseudomonas aeruginosa PA1R
1279031,Agrobacterium sp. 33MFTa1.1
1280938,Pseudomonas aeruginosa B136-33
1281282,Xanthomonas campestris pv. campestris str. CN14
1281283,Xanthomonas campestris pv. campestris str. CN15
1282356,Pseudomonas poae RE*1-1-14
1282358,Shigella flexneri Shi06HN006
1283291,Pseudomonas sp. URMO17WK12:I11
1284663,Lactiplantibacillus plantarum ZJ316
1284798,Klebsiella pneumoniae DMC1097
1284802,Klebsiella pneumoniae UHKPC33
1285583,Corynebacterium casei LMG S-19264
1286170,Raoultella ornithinolytica B6
1286171,Peptoclostridium acidaminophilum DSM 3953
1287055,Brachyspira hampsonii
1287066,Enterococcus faecalis DENG1
1288122,Edwardsiella piscicida C07-087
1291379,Treponema pedis str. T A4
1291540,Methanomethylophilus alvi
1291742,Paucilactobacillus hokkaidonensis JCM 18461
1292358,Bacillus amyloliquefaciens KHG19
1293592,Latilactobacillus curvatus JCM 1096 = DSM 20019
1294143,Pseudomonas sp. ATCC 13867
1295009,Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1
1295140,Haemophilus influenzae CGSHiCZ412602
1295826,Lactococcus cremoris subsp. cremoris KW2
1296536,Enterobacter hormaechei subsp. xiangfangensis
1296540,Paucilactobacillus nenjiangensis
1297617,Intestinimonas butyriciproducens
1298917,Salmonella enterica subsp. enterica serovar Pullorum str. S06004
1300150,Enterococcus mundtii QU 25
1300165,Kosakonia cowanii JCM 10956 = DSM 18146
1300227,Bifidobacterium longum subsp. longum GT15
1300259,Alteromonas mediterranea UM4b
1301098,Pseudomonas knackmussii B13
1302863,Streptococcus cristatus AS 1.3089
1304922,Klebsiella pneumoniae 500_1420
1305849,Enterococcus faecium Aus0085
1306993,Pseudomonas soli
1307427,Fusobacterium vincentii ChDC F8
1307428,Fusobacterium nucleatum subsp. nucleatum ChDC F316
1307442,Fusobacterium hwasookii ChDC F174
1307443,Fusobacterium hwasookii ChDC F206
1307444,Fusobacterium hwasookii ChDC F300
1307763,Kiritimatiella glycovorans
1307832,Tannerella forsythia 3313
1307833,Tannerella forsythia KS16
1308980,Klebsiella michiganensis HKOPL1
1309807,Streptococcus agalactiae ILRI005
1311757,Escherichia coli ACN001
1316593,Capnocytophaga sp. oral taxon 864
1316933,Lacticaseibacillus rhamnosus LOCK900
1322345,Escherichia coli ATCC 25922
1324352,Chryseobacterium gallinarum
1324960,Aeromonas salmonicida subsp. pectinolytica 34mel
1325095,Bradyrhizobium guangzhouense
1325107,Bradyrhizobium zhanjiangense
1327988,Lactiplantibacillus plantarum 16
1328324,Klebsiella pneumoniae subsp. pneumoniae KPNIH27
1328859,Escherichia coli O157:H7 str. SS17
1329907,Escherichia coli APEC IMT5155
1330043,Bacillus bombysepticus str. Wang
1330457,Escherichia coli O157:H7 str. SS52
1333848,Citrobacter freundii CFNIH1
1333849,Enterobacter hormaechei subsp. hoffmannii ECR091
1333850,Enterobacter cloacae ECNIH2
1333851,Enterobacter hormaechei subsp. hoffmannii ECNIH3
1333852,Klebsiella oxytoca KONIH1
1334187,Haemophilus influenzae KR494
1334193,[Enterobacter] lignolyticus
1334564,Serratia marcescens SM39
1335303,Escherichia coli O104:H21 str. CFSAN002236
1335613,Gordonibacter urolithinfaciens
1335916,Escherichia coli LY180
1336746,Streptococcus pyogenes HSC5
1340495,Limosilactobacillus reuteri I5007
1340847,Streptococcus suis T15
1340851,Pseudomonas aeruginosa RP73
1344042,Enterococcus faecium T110
1346611,Thermoclostridium stercorarium subsp. leptospartum DSM 9219
1346614,Serratia liquefaciens ATCC 27592
1348660,Serratia plymuthica S13
1348662,Corynebacterium argentoratense DSM 44202
1349826,Campylobacter jejuni subsp. jejuni D42a
1349827,Campylobacter jejuni subsp. jejuni M129
1351755,Clostridium chauvoei JF4335
1353243,Streptococcus anginosus subsp. whileyi MAS624
1354302,Aeromonas hydrophila 4AK4
1355100,Escherichia coli JJ1886
1355101,Escherichia coli JJ1887
1357825,Enterobacteria phage fiAA91-ss
1358004,Xanthomonas campestris pv. campestris str. CN03
1358015,Xanthomonas campestris pv. campestris str. CN17
1358017,Xanthomonas campestris pv. campestris str. CN12
1358019,Xanthomonas campestris pv. campestris str. CN18
1358027,Limosilactobacillus reuteri TD1
1358422,Escherichia coli PCN061
1365186,Klebsiella pneumoniae KP-1
1368166,Staphylococcus aureus subsp. aureus SA268
1379690,Bacteroides ovatus V975
1379909,Rufibacter sp. DG15C
1380360,Lactobacillus gasseri DSM 14869
1380361,Lacticaseibacillus rhamnosus DSM 14870
1380908,Klebsiella pneumoniae JM45
1381124,Limosilactobacillus fermentum 3872
1382510,Salmonella bongori serovar 48:z41:-- str. RKS3044
1384061,Pseudomonas putida S13.1.2
1384484,Adlercreutzia equolifaciens DSM 19450
1385385,Streptococcus phage TP-778L
1385938,Bifidobacterium breve 12L
1385939,Bifidobacterium breve JCM 7017
1385940,Bifidobacterium breve JCM 7019
1385941,Bifidobacterium breve NCFB 2258
1385942,Bifidobacterium breve 689b
1391190,Pseudomonas phage MP48
1392005,Comamonas testosteroni TK102
1392231,Streptococcus phage 20617
1392476,Staphylococcus aureus subsp. aureus 6850
1392499,Klebsiella pneumoniae subsp. pneumoniae 1158
1392500,Klebsiella pneumoniae HK787
1392854,Escherichia coli M8
1399029,Salmonella enterica subsp. enterica serovar Anatum str. CFSAN003961
1399047,Salmonella enterica subsp. enterica serovar Senftenberg str. CFSAN004025
1399116,Lactococcus lactis subsp. lactis KLDS 4.0325
1399941,Lactobacillus phage phiJB
1399949,Staphylococcus phage YMC/09/04/R1988
1400053,Bacteroidales bacterium CF
1400867,Acinetobacter baumannii ZW85-1
1400868,Pseudomonas aeruginosa VRFPA04
1401254,Serratia marcescens SMB2099
1401325,Ornithobacterium rhinotracheale ORT-UMN 88
1401688,Escherichia coli APEC O18
1403335,Porphyromonas gingivalis 381
1403336,Porphyromonas gingivalis AJW4
1403338,Porphyromonas gingivalis A7A1-28
1403449,Streptococcus equi subsp. zooepidemicus CY
1404367,Bradyrhizobium symbiodeficiens
1406512,Candidatus Methanomassiliicoccus intestinalis
1407493,Shigella phage SfIV
1408178,Streptococcus thermophilus ASCC 1275
1408186,Lactobacillus johnsonii N6.2
1408206,Pediococcus pentosaceus SL4
1408272,Pseudomonas aeruginosa LES431
1410605,Bifidobacterium pseudolongum subsp. globosum DSM 20092
1410916,Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001588
1415629,Pseudomonas aeruginosa MTB-1
1415630,Pseudomonas sp. TKP
1415774,Clostridium botulinum 202F
1415775,Clostridium baratii str. Sullivan
1416032,Shigella phage 75/02 Stx
1416334,Lactobacillus phage phi jlb1
1416915,Aeromonas hydrophila NJ-35
1420012,Klebsiella pneumoniae 30660/NJST258_1
1420013,Klebsiella pneumoniae 30684/NJST258_2
1421338,Enterobacter asburiae L1
1423720,Companilactobacillus alimentarius DSM 20249
1423721,Amylolactobacillus amylophilus DSM 20533 = JCM 1125
1423723,Lactobacillus amylovorus DSM 20531
1423778,Paucilactobacillus oligofermentans DSM 15707 = LMG 22743
1423822,Loigolactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535
1423833,Latilactobacillus sakei subsp. sakei DSM 20017 = JCM 1157
1426844,Helicobacter pylori NY40
1427342,Pseudomonas aeruginosa SCV20265
1427374,Streptococcus agalactiae CNCTC 10/84
1432658,Enterococcus phage IME-EF4
1433126,Mucinivorans hirudinis
1433513,Streptococcus gwangjuense
1434214,Mannheimia varigena USDA-ARS-USMARC-1312
1434215,Mannheimia varigena USDA-ARS-USMARC-1388
1435046,Shigella flexneri G1663
1435056,Trueperella pyogenes TP8
1435461,Escherichia coli KLY
1436299,Pasteurella multocida subsp. multocida str. HN07
1437447,Streptococcus mutans UA159-FR
1440052,Escherichia albertii KF1
1441627,Escherichia coli str. Sanji
1443113,Yersinia enterocolitica LC20
1446494,Lacticaseibacillus paracasei N1115
1446701,Escherichia coli O169:H41
1446707,Escherichia coli O25:NM
1446746,Escherichia coli O6:H16
1447716,Bifidobacterium catenulatum PV20-2
1448139,Aeromonas hydrophila YL17
1448140,Pseudomonas aeruginosa YL84
1449437,Pseudomonas phage vB_PaeP_Tr60_Ab31
1451189,Corynebacterium falsenii DSM 44353
1453496,Hafnia alvei FB1
1453988,Campylobacter lari RM16712
1454382,Bacillus cereus D17
1454583,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1783
1454584,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1727
1454585,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1735
1454587,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1676
1454589,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1728
1454590,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1175
1454593,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1765
1454594,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1766
1454598,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1901
1454599,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1900
1454601,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1913
1454604,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1904
1454608,Salmonella enterica subsp. enterica serovar Montevideo str. CDC 08-1942
1454612,Salmonella enterica subsp. enterica serovar Montevideo str. CDC 2013K-0218
1454614,Salmonella enterica subsp. enterica serovar Newport str. CDC 2012K-0938
1454616,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1923
1454617,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1924
1454619,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1926
1454621,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1928
1454625,Salmonella enterica subsp. enterica serovar Newport str. CDC 2009K-1331
1454629,Salmonella enterica subsp. enterica serovar Newport str. CDC 2012K-0663
1454638,Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1898
1454643,Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2011K-1702
1454647,Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1810
1458253,Streptococcus oralis subsp. dentisani
1458465,Megasphaera elsdenii 14-14
1462996,Paenibacillus yonginensis
1463164,Klebsiella quasipneumoniae subsp. similipneumoniae
1463165,Klebsiella quasipneumoniae
1469502,Burkholderiales bacterium GJ-E10
1471400,Corynebacterium pelargi
1471761,Novibacillus thermophilus
1476889,Lactococcus phage P162
1484157,Pantoea sp. PSNIH2
1484158,Pantoea sp. PSNIH1
1487956,Corynebacterium sp. ATCC 6931
1495285,Escherichia phage vB_EcoM_112
1498171,Staphylococcus phage SA97
1498227,Shigella phage POCJ13
1499973,Escherichia marmotae
1500687,Pseudomonas sp. St29
1502658,Escherichia coli O2:H6
1505026,Staphylococcus phage 3MRA
1505027,Staphylococcus phage 23MRA
1507806,Campylobacter fetus subsp. testudinum
1511761,Leuconostoc suionicum
1513890,Pseudomonas chlororaphis subsp. piscium
1519999,Staphylococcus phage phiBU01
1524881,Enterobacteria phage Sf101
1528099,Lawsonella clevelandensis
1531429,Berryella intestinalis
1532555,Brevundimonas sp. DS20
1536604,Leuconostoc phage Ln-8
1536605,Leuconostoc phage Ln-9
1539298,Treponema sp. OMZ 838
1551641,Shigella phage pSs-1
1552735,Lactobacillus phage Ldl1
1560339,Enterobacter sp. E20
1562970,Fermentimonas caenicola
1563222,Citrobacter pasteurii
1564681,Carnobacterium sp. CP1
1565991,Bacillus sp. X1(2014)
1567022,Shigella phage SfMu
1567486,Escherichia phage P88
1572656,Ruminococcaceae bacterium CPB6
1577791,Candidatus Methanoplasma termitum
1582259,Gudongella oleilytica
1590550,Escherichia phage RCS47
1595998,Human smacovirus 1
1617964,Shigella flexneri 4c
1618207,Psychromicrobium lacuslunae
1619313,Duffyella gerundensis
1628086,Pseudomonas kribbensis
1628753,Bacillus sp. LM 4-2
1631871,Weissella jogaejeotgali
1636204,Staphylococcus phage B166
1636603,Acinetobacter sp. ACNIH1
1636606,Aeromonas sp. ASNIH1
1636607,Aeromonas sp. ASNIH2
1636608,Aeromonas sp. ASNIH3
1636609,Aeromonas sp. ASNIH4
1636610,Pseudomonas sp. PONIH3
1639133,Citrobacter portucalensis
1642646,Petrimonas mucosa
1642647,Proteiniphilum saccharofermentans
1647374,Klebsiella phage K5
1647400,Enterococcus phage Ec-ZZ2
1647455,Salmonella phage SEN1
1647458,Salmonella phage SEN22
1647465,Salmonella phage SEN4
1647466,Salmonella phage SEN5
1649239,Escherichia phage pro147
1649240,Escherichia phage pro483
1654388,Staphylococcus schweitzeri
1654928,Klebsiella phage PKO111
1655644,Parabacteroides phage YZ-2015a
1655645,Parabacteroides phage YZ-2015b
1658672,Ottowia sp. oral taxon 894
1660368,Escherichia phage PA28
1667168,Dermabacter jinjuensis
1667327,Klebsiella quasipneumoniae subsp. quasipneumoniae
1671396,Klebsiella phage vB_KpnP_KpV289
1675036,Megasphaera hexanoica
1677857,Acetivibrio saccincola
1679444,Akkermansia glycaniphila
1679721,Herbinix luporum
1692238,Enterobacter sp. FY-07
1696072,Microbacterium sp. CGR1
1697053,Thiopseudomonas alkaliphila
1698360,Klebsiella phage JD18
1701804,Klebsiella phage vB_Kp1
1701813,Streptococcus phage phiARI0131-1
1701814,Streptococcus phage phiARI0131-2
1701826,Streptococcus phage phiARI0462
1701842,Streptococcus phage phiARI0923
1702043,Kocuria sp. BT304
1702170,Citrobacter sp. FDAARGOS_156
1702221,Faecalibaculum rodentium
1702287,Negativicoccus massiliensis
1703250,Citrobacter sp. CRE-46
1705617,Capnocytophaga sp. oral taxon 323
1712675,Turicibacter sp. H121
1715860,Staphylococcus sp. AntiMn-1
1717717,Labilibaculum antarcticum
1723645,Rhodococcus sp. 008
1725232,Candidatus Desulfovibrio trichonymphae
1727163,Algoriphagus sanaruensis
1727214,Rhodococcus sp. H-CA8f
1734925,Cutibacterium acnes subsp. acnes
1737425,Corynebacterium provencense
1739608,Lactobacillus phage CL2
1739609,Lactobacillus phage iA2
1739610,Lactobacillus phage iLp84
1742359,Cytobacillus dafuensis
1747289,Enterococcus phage vB_EfaS_IME196
1747326,Enterococcus phage vB_EfaS_IME197
1749259,Marinobacter sp. LQ44
1750719,Kurthia sp. 11kri321
1754217,Pseudomonas phage phi3
1756993,Phytobacter sp. SCO41
1758179,Aeromonas sp. ASNIH5
1758189,Acinetobacter sp. ACNIH2
1758194,Achromobacter sp. AONIH1
1758196,Serratia sp. SSNIH1
1759399,Streptococcus sp. A12
1777052,Pseudomonas phage JBD44
1777054,Pseudomonas phage JBD93
1777064,Pseudomonas phage YMC11/07/P54_PAE_BP
1778540,Dickeya fangzhongdai
1785128,Acinetobacter lactucae
1785995,Gemella sp. oral taxon 928
1785996,Leptotrichia sp. oral taxon 847
1788301,Pseudomonas versuta
1790137,Wenyingzhuangia fucanilytica
1793721,Stenotrophomonas sp. KCTC 12332
1795053,Microbacterium sp. PAMC 28756
1796613,Bacteroides caecimuris
1796616,Blautia pseudococcoides
1796646,Muribaculum intestinale
1805478,Olsenella timonensis
1805714,Christensenella massiliensis
1806506,Bacillus sp. BS34A
1809055,Acinetobacter sp. DUT-2
1809410,Herminiimonas arsenitoxidans
1810705,Salmonella phage 118970_sal4
1811193,Streptococcus pantholopis
1812934,Enterobacter hormaechei subsp. hoffmannii
1812935,Enterobacter roggenkampii
1813771,Salmonella phage 118970_sal3
1813821,Shigella sp. PAMC 28760
1814128,Streptococcus halotolerans
1814960,Streptococcus phage 9874
1815511,Lactobacillus phage PLE2
1815968,Salmonella phage SJ46
1820160,Human feces pecovirus
1827300,Pseudomonas sp. MYb193
1827305,Stenotrophomonas sp. MYb57
1827481,Enterobacter sp. ODB01
1833852,Desulforamulus ferrireducens
1834196,Lachnoclostridium sp. YL32
1834198,Hungateiclostridiaceae bacterium KB18
1834205,Burkholderiales bacterium YL45
1834207,Erysipelotrichaceae bacterium I46
1837130,Bacillus sp. FJAT-14266
1838137,Propionibacterium phage PFR1
1838138,Propionibacterium phage PFR2
1839799,Streptococcus sp. FDAARGOS_192
1839800,Yersinia sp. FDAARGOS_228
1841863,Gordonibacter massiliensis (ex Traore et al. 2017)
1847728,Companilactobacillus allii
1848517,Enterobacter sp. LU1
1848580,Hafnia sp. CBA7124
1848755,Actinobacteria bacterium IMCC26077
1848904,Capnocytophaga stomatis
1849031,Exiguobacterium sp. U13-1
1851395,Actinomyces sp. Chiba101
1852373,Murdochiella vaginalis
1852374,Ezakiella massiliensis
1852377,Actinomyces pacaensis
1852625,Klebsiella phage vB_KpnM_KpV477
1855823,Macrococcoides canis
1856406,Bacillus sp. H15-1
1858609,Acidovorax sp. T1
1863009,Shigella phage SHFML-26
1868135,Enterobacter sp. HK169
1869170,Rhizobium sp. S41
1870984,Anaerococcus mediterraneensis
1871021,Lachnoclostridium phocaeense
1871025,Ndongobacter massiliensis
1871034,Vaginimicrobium propionicum
1871678,Lactococcus phage 28201
1871681,Lactococcus phage 50101
1871687,Lactococcus phage 63301
1871690,Lactococcus phage 98201
1879049,Acinetobacter sp. WCHAc010034
1884263,Selenomonas sp. oral taxon 920
1886807,Pseudomonas sp. TMW 2.1634
1888195,Streptococcus himalayensis
1889813,Anaerolineaceae bacterium oral taxon 439
1892404,Bacillus sp. ABP14
1898207,Clostridiales bacterium
1902136,Streptococcus sp. NPS 308
1903686,Jeotgalibaca sp. PTS2502
1904944,Stenotrophomonas sp. LM091
1905288,Klebsiella sp. LTGPAF-6F
1905730,Pectobacterium parmentieri
1907578,Lelliottia jeotgali
1911586,Marinilactibacillus sp. 15R
1912856,Peptoniphilus sp. ING2-D1G
1912897,Blautia argi
1914541,Rhizobium sp. Y9
1914861,Enterobacter sp. SA187
1915310,Enterobacter cloacae complex sp. ECNIH7
1916917,Microbacterium sp. 1.5R
1917441,Streptococcus ruminantium
1920107,Aeromonas sp. ASNIH7
1920109,Enterobacteriaceae bacterium ENNIH2
1920110,Citrobacter sp. CFNIH10
1920114,Leclercia sp. LSNIH1
1920116,Leclercia sp. LSNIH3
1920128,Enterobacteriaceae bacterium ENNIH3
1930071,Methylomusa anaerophila
1934254,Klebsiella sp. M5al
1938334,Microbacterium sp. TPU 3598
1944646,Phoenicibacter congonensis
1954351,Escherichia coli APEC O2-211
1960083,Actinomyces gaoshouyii
1965365,Escherichia phage CF2
1972431,Phytobacter ursingii
1972757,Klebsiella sp. PO552
1977566,Enterobacter sp. Crenshaw
1978467,Pseudomonas sp. AK6U
1981499,Escherichia phage ECD7
1986146,Desulfobulbus oralis
2003188,Parolsenella catena
2004644,Acinetobacter sp. WCHA45
2011081,Primolicivirus Pf1
2013114,Citrobacter sp. 86
2015795,Klebsiella sp. LY
2018067,Pseudomonas sp. FDAARGOS_380
2019568,Citrobacter sp. 92
2021971,Streptococcus respiraculi
2022321,Prunus geminivirus A
2024273,Salmonella enterica subsp. enterica serovar Sundsvall
2024304,Shigella phage Sf14
2024305,Shigella phage Sf17
2024308,Shigella phage Sf21
2024316,Shigella phage Sf13
2025492,Staphylococcus sp. M0911
2025876,Parabacteroides sp. CT06
2026186,Bacillus paranthracis
2026188,Bacillus tropicus
2026240,Klebsiella quasivariicola
2026248,Bacillus sp. 1s-1
2026657,Leuconostoc mesenteroides subsp. jonggajibkimchii
2027290,Providencia huaxiensis
2027919,Enterobacter cloacae complex sp.
2030922,Enterococcus phage phiSHEF2
2030923,Enterococcus phage phiSHEF4
2030924,Enterococcus phage phiSHEF5
2033033,Aeromonas sp. CU5
2033438,Serratia sp. MYb239
2040624,Gemella sp. ND 6198
2041044,Eubacterium maltosivorans
2044467,Escherichia sp. E4742
2045208,Massilia violaceinigra
2048654,Solibacillus sp. R5-41
2048775,Escherichia coli O114:H49
2048776,Escherichia coli O128:H27
2048777,Escherichia coli O15:H11
2048778,Escherichia coli O178:H19
2048779,Escherichia coli O182:H21
2048780,Escherichia coli O25:H16
