taxID,Organism
698489,Escherichia phage K1ind2
698737,Staphylococcus lugdunensis HKU09-01
698758,Amphibacillus xylanus NBRC 15112
698948,Thermoanaerobacterium thermosaccharolyticum M0795
698964,Corynebacterium diphtheriae PW8
698968,Corynebacterium diphtheriae HC02
698971,Corynebacterium diphtheriae VA01
698973,Corynebacterium diphtheriae BH8
699035,Clostridioides difficile M120
699246,Mageeibacillus indolicus UPII9-5
700015,Coriobacterium glomerans PW2
701177,Escherichia coli O55:H7 str. CB9615
701347,[Enterobacter] lignolyticus SCF1
701521,Pediococcus claussenii ATCC BAA-344
702459,Bifidobacterium bifidum PRL2010
702967,Corynebacterium sp. NML98-0116
703613,Bifidobacterium animalis subsp. animalis ATCC 25527
706191,Pantoea ananatis LMG 20103
706439,Actinomyces sp. oral taxon 171 str. F0337
708126,Jeotgalibaca dankookensis
709991,Odoribacter splanchnicus DSM 20712
712122,Actinomyces sp. oral taxon 414
712270,Dietzia sp. oral taxon 368
712310,Haemophilus sp. oral taxon 036
712357,Leptotrichia sp. oral taxon 212
712368,Leptotrichia sp. oral taxon 498
712411,Olsenella sp. oral taxon 807
712538,Selenomonas sp. oral taxon 478
712633,Streptococcus sp. oral taxon 431
712710,Tannerella serpentiformis
712938,Limosilactobacillus fermentum CECT 5716
712991,Lachnospiraceae bacterium oral taxon 500
713030,Selenomonas sp. oral taxon 136
713059,Candidatus Saccharibacteria bacterium oral taxon 488
714313,Fructilactobacillus sanfranciscensis TMW 1.1304
714359,Bacillus thuringiensis BMB171
714962,Escherichia coli IHE3034
716541,Enterobacter cloacae subsp. cloacae ATCC 13047
718274,Salmonella enterica subsp. enterica serovar Typhimurium str. T000240
720554,Acetivibrio clariflavus DSM 19732
739141,Methylobacterium sp. XJLW
741093,Escherichia coli Xuzhou21
741155,Pseudomonas alcaliphila JAB1
742013,Delftia sp. Cs1-4
742737,Hungatella hathewayi WAL-18680
743525,Thermus scotoductus SA-01
743721,Pseudoxanthomonas suwonensis 11-1
743722,Sphingobacterium sp. 21
743972,Actinobacillus suis ATCC 33415
745088,Leuconostoc phage 1-A4
745156,Escherichia coli 1303
745310,Sphingomonas sp. MM-1
746361,Lactococcus cremoris subsp. cremoris NZ9000
749965,Salmonella enterica subsp. enterica serovar Senftenberg str. 361154004
751945,Thermus oshimai JL-2
754093,Shigella dysenteriae 1617
754252,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
754345,Actinobacillus pleuropneumoniae serovar 8
754507,Aggregatibacter actinomycetemcomitans ANH9381
755164,Lactobacillus phage LBR48
755731,Clostridium sp. BNL1100
755732,Fluviicola taffensis DSM 16823
756828,Bacillus sp. WP8
756892,Acinetobacter indicus
757424,Herbaspirillum seropedicae SmR1
758831,Escherichia coli ECC-1470
759350,Bifidobacterium longum subsp. longum JDM301
759620,Weissella ceti
759913,Streptococcus dysgalactiae subsp. equisimilis AC-2713
759914,Brachyspira pilosicoli 95/1000
760570,Streptococcus parasanguinis ATCC 15912
762051,Leuconostoc kimchii IMSNU 11154
762376,Achromobacter xylosoxidans A8
762633,Thermus thermophilus SG0.5JP17-16
762948,Rothia dentocariosa ATCC 17931
762982,Paraprevotella xylaniphila YIT 11841
765962,Helicobacter pylori SJM180
767029,Arachnia propionica F0230a
767031,Prevotella denticola F0289
767452,Serinicoccus chungangensis
767453,Limosilactobacillus fermentum F-6
767455,Lactobacillus delbrueckii subsp. bulgaricus ND02
767456,Lactobacillus helveticus H9
767462,Lactobacillus helveticus H10
767463,Streptococcus thermophilus ND03
767468,Lactiplantibacillus plantarum subsp. plantarum P-8
767806,Enterococcus phage EFRM31
767817,Desulfoscipio gibsoniae DSM 7213
768486,Enterococcus hirae ATCC 9790
768490,Serratia sp. AS12
768492,Serratia plymuthica AS9
768493,Serratia sp. AS13
768704,Desulfosporosinus meridiei DSM 13257
768706,Desulfosporosinus orientis DSM 765
771875,Fervidobacterium pennivorans DSM 9078
795665,Hydrogenophaga sp. PBC
796606,Bacillus methanolicus MGA3
798128,Thermus thermophilus JL-18
857417,Janibacter indicus
858215,Thermoanaerobacterium xylanolyticum LX-11
858305,Salmonella enterica subsp. enterica serovar Newport str. CVM 22462
858306,Salmonella enterica subsp. enterica serovar Newport str. CVM N18486
858619,Corynebacterium variabile DSM 44702
859143,Cytobacillus kochii
859199,Salmonella enterica subsp. enterica serovar Montevideo str. 507440-20
860228,Capnocytophaga canimorsus Cc5
861360,Glutamicibacter arilaitensis Re117
862962,Bacteroides fragilis 638R
862964,Haemophilus influenzae 10810
862965,Haemophilus parainfluenzae T3T1
862966,Streptococcus intermedius C270
862967,Streptococcus intermedius B196
862968,Streptococcus constellatus subsp. pharyngis C818
862969,Streptococcus constellatus subsp. pharyngis C1050
862970,Streptococcus anginosus C1051
862971,Streptococcus anginosus C238
863239,Corynebacterium nuruki S6-4
863372,Herbaspirillum huttiense
864178,Clostridium phage phiCD6356
864564,Parascardovia denticolens DSM 10105 = JCM 12538
864803,Clostridium beijerinckii ATCC 35702
864828,Pseudoduganella umbonata
866344,Helicobacter pylori F16
866536,Belliella baltica DSM 15883
866553,Escherichia phage vB_EcoP_24B
866630,Haemophilus influenzae F3031
866777,Bifidobacterium breve ACS-071-V-Sch8b
866789,Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775
866913,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1736"
867902,Ornithobacterium rhinotracheale DSM 15997
869209,Treponema succinifaciens DSM 2489
869216,Streptococcus pneumoniae INV200
869269,Streptococcus pneumoniae INV104
869303,Streptococcus pneumoniae SPN034156
869309,Streptococcus pneumoniae SPNA45
869311,Streptococcus pneumoniae SPN032672
869312,Streptococcus pneumoniae SPN033038
869727,Helicobacter pylori 908
869729,Escherichia coli UM146
869816,Staphylococcus aureus subsp. aureus JKD6159
871738,Dehalobacter restrictus DSM 9455
871963,Desulfitobacterium dichloroeliminans LMG P-21439
871968,Desulfitobacterium metallireducens DSM 15288
874267,Staphylococcus phage phi5967PVL
876364,Cupriavidus sp. USMAA2-4
877468,Salmonella enterica subsp. enterica serovar Newport str. USMARC-S3124.1
879243,Porphyromonas asaccharolytica DSM 20707
879274,Shinella sp. HZN7
880074,Barnesiella viscericola DSM 18177
880633,Lactobacillus helveticus R0052
881260,Enterobacter bugandensis
883062,Bifidobacterium bifidum S17
885040,Enterobacter soli
885275,Escherichia coli str. 'clone D i14'
885276,Escherichia coli str. 'clone D i2'
887061,Methylovorus sp. MP688
888027,Lactobacillus delbrueckii subsp. lactis DSM 20072
888050,Schaalia cardiffensis F0333
888057,Aggregatibacter segnis ATCC 33393
888061,Desulfomicrobium orale DSM 12838
888727,Eubacterium sulci ATCC 35585
888827,Aliarcobacter butzleri JV22
889201,Streptococcus cristatus ATCC 51100
889453,Alkalitalea saponilacus
889932,Lactiplantibacillus plantarum ST-III
890402,Bifidobacterium longum subsp. longum BBMN68
891974,Plautia stali symbiont
904291,Microbacterium sediminis
906668,Escherichia phage HK75
906669,Escherichia phage HK639
906968,Treponema brennaborense DSM 12168
907237,Helicobacter pylori Lithuania75
907238,Helicobacter pylori India7
907240,Helicobacter pylori Gambia94/24
908937,Prevotella dentalis DSM 3688
909946,Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74
909952,Cutibacterium acnes 266
909954,Lactobacillus johnsonii DPC 6026
910265,Pseudomonas aeruginosa C-NN2
910348,Escherichia coli P12b
913070,Salmonella enterica subsp. enterica serovar Gaminara
913109,Arcobacter ellisii
913848,Loigolactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001
925775,Xanthomonas vesicatoria ATCC 35937
926034,Salmonella enterica subsp. enterica serovar Enteritidis str. 77-1427
927666,Streptococcus oralis Uo5
927703,Limosilactobacillus reuteri subsp. suis
927704,Selenomonas ruminantium subsp. lactilytica TAM6421
929102,Lactococcus lactis subsp. lactis CV56
929506,Clostridium botulinum BKT015925
929813,Gibbsiella quercinecans
929814,Salmonella phage RE2010
930166,Pseudomonas brassicacearum
930169,Alloalcanivorax dieselolei B5
930170,Bacillus thuringiensis serovar finitimus YBT-020
930171,Pseudarthrobacter phenanthrenivorans Sphe3
930406,Escherichia coli O157:H16
930778,Salmonella enterica subsp. enterica serovar Newport str. Levine 1
930779,Salmonella enterica subsp. enterica serovar Newport str. Levine 15
930944,Yersinia enterocolitica subsp. palearctica Y11
931089,Corynebacterium deserti GIMN1.010
931276,Clostridium saccharoperbutylacetonicum N1-4(HMT)
931281,Pseudomonas putida BIRD-1
931626,Acetobacterium woodii DSM 1030
932733,Salmonella enterica subsp. enterica serovar Bardo
935198,Clostridium botulinum B str. Eklund 17B (NRP)
935296,Klebsiella aerogenes EA1509E
935588,Neisseria meningitidis M01-240355
935590,Neisseria meningitidis M0579
935591,Neisseria meningitidis M01-240149
935897,Haemophilus influenzae F3047
936054,Enterobacteria phage VT2phi_272
936140,Companilactobacillus farciminis KCTC 3681 = DSM 20184
936154,Streptococcus parauberis KCTC 11537
936156,Bacillus subtilis BSn5
936351,Bifidobacterium breve S27
937773,Staphylococcus pseudintermedius HKU10-03
938141,Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791
938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708
938143,Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717
938155,Companilactobacillus futsaii
941187,Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720
941188,Salmonella enterica subsp. enterica serovar Pomona str. ATCC 10729
941189,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 11511
941190,Salmonella enterica subsp. enterica serovar Chester str. ATCC 11997
941280,Escherichia coli O25b:H4
941322,Escherichia coli O25b:H4-ST131
941323,Escherichia coli VR50
941639,Heyndrickxia coagulans 2-6
944546,Aliarcobacter butzleri ED-1
945021,Tetragenococcus halophilus NBRC 12172
945704,Streptococcus suis JS14
945844,Massilia oculi
947515,Ectothiorhodospiraceae bacterium BW-2
947981,Lactobacillus phage Sha1
948519,Aeromonas rivipollensis
977801,Enterococcus phage EF62phi
979982,Leuconostoc sp. C2
981334,Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788
981539,Streptococcus gallolyticus subsp. gallolyticus ATCC 43143
981540,Streptococcus pasteurianus ATCC 43144
984211,Salmonella enterica subsp. enterica serovar Anatum str. ATCC BAA-1592
984237,Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958
984892,Staphylococcus pseudintermedius ED99
985002,Staphylococcus argenteus
985008,Aggregatibacter aphrophilus ATCC 33389
985079,Burkholderia multivorans ATCC BAA-247
985081,Helicobacter pylori 2017
990315,Xanthomonas campestris pv. raphani 756C
990317,Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069
991789,Anaerotignum propionicum DSM 1682
991915,Escherichia coli O121:H19
991919,Escherichia coli O145:NM
992406,Riemerella anatipestifer RA-GD
994476,Yersinia enterocolitica subsp. palearctica 105.5R(r)
996285,Stutzerimonas stutzeri DSM 4166
996633,Salmonella enterica subsp. enterica serovar Typhimurium str. L-3553
997333,Salmonella enterica subsp. enterica serovar Oranienburg str. 0250
997877,Phocaeicola dorei CL03T12C01
998088,Aeromonas veronii B565
998822,Salmonella enterica subsp. enterica serovar Enteritidis str. RM2968
1001583,Levilactobacillus brevis KB290
1001989,Escherichia coli PCN033
1002725,Shigella phage Shfl2
1002809,Solibacillus silvestris StLB046
1004952,Streptococcus suis D12
1005041,Streptococcus suis SS12
1005042,Streptococcus suis D9
1006007,Priestia megaterium WSH-002
1006543,Staphylococcus aureus subsp. aureus T0131
1006551,Klebsiella michiganensis KCTC 1686
1006554,Acetobacter pasteurianus NBRC 101655
1007676,Companilactobacillus ginsenosidimutans
1008459,Taylorella asinigenitalis MCE3
1009464,Gardnerella vaginalis HMP9231
1009714,Pseudomonas aeruginosa PAK
1028307,Klebsiella aerogenes KCTC 2190
1029979,Salmonella enterica subsp. enterica serovar Pullorum str. ATCC 9120
1029983,Salmonella enterica subsp. enterica serovar Abony str. 0014
1030843,Porphyromonas gingivalis TDC60
1031709,Cutibacterium acnes 6609
1031753,Campylobacter lanienae NCTC 13004
1032066,Campylobacter sputorum bv. paraureolyticus LMG 11764
1032069,Campylobacter ureolyticus RIGS 9880
1032362,Clostridium phage phiCD38-2
1033837,Lactobacillus kefiranofaciens ZW3
1035817,Bifidobacterium longum subsp. longum KACC 91563
1036172,Aliarcobacter butzleri 7h1h
1037911,Pseudomonas fluorescens A506
1038856,Planococcus plakortidis
1038927,Escherichia coli O104:H4
1041809,Candidatus Arthromitus sp. SFB-mouse-Yit
1042156,Clostridium sp. SY8519
1042403,Bifidobacterium animalis subsp. lactis CNCM I-2494
1042417,Brachyspira pilosicoli P43/6/78
1042876,Pseudomonas putida S16
1045010,Escherichia coli O157
1045808,Rhodococcus sp. YL-1
1045854,Weissella koreensis KACC 15510
1045858,Brachyspira intermedia PWS/A
1046624,Lactococcus lactis subsp. lactis IO-1
1048254,Escherichia coli O104:H4 str. C227-11
1048332,Streptococcus salivarius CCHSS3
1048689,Escherichia coli O55:H7 str. RM12579
1048834,Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1
1049565,Klebsiella pneumoniae KCTC 2242
1049583,Kocuria indica
1050107,Lactobacillus delbrueckii subsp. sunkii
1050174,Corynebacterium epidermidicanis
1051072,Streptococcus equi subsp. zooepidemicus ATCC 35246
1051074,Streptococcus thermophilus JIM 8232
1051631,Streptococcus phage YMC-2011
1051650,Lacticaseibacillus casei 12A
1051973,Rhodococcus fascians D188
1052585,Bacillus spizizenii TU-B-10
1052588,Bacillus subtilis subsp. subtilis str. RO-NN-1
1054217,Thermoplasmatales archaeon BRNA1
1054460,Streptococcus pseudopneumoniae IS7493
1054480,Escherichia phage wV7
1054834,Escherichia phage ime09
1055532,Helicobacter pylori Aklavik86
1055533,Escherichia coli O26 str. RM8426
1055534,Escherichia coli O26 str. RM10386
1055540,Escherichia coli O103 str. RM8385
1055541,Escherichia coli O43 str. RM10042
1055542,Escherichia coli O111 str. RM9322
1055543,Escherichia coli O121 str. RM8352
1055544,Escherichia coli O145 str. RM9872
1055545,Escherichia coli O91 str. RM7190
1064535,Megasphaera elsdenii DSM 20460
1069533,Streptococcus infantarius subsp. infantarius CJ18
1069534,Ligilactobacillus ruminis ATCC 27782
1071400,Lentilactobacillus buchneri subsp. silagei CD034
1072459,Escherichia coli O7:K1 str. CE10
1073571,Paenibacillus riograndensis SBR5
1073999,Cronobacter condimenti 1330
1074000,Cronobacter universalis NCTC 9529
1074044,uncultured phage WW-nAnB
1074467,Companilactobacillus heilongjiangensis
1075106,Bifidobacterium animalis subsp. lactis BLC1
1076550,Pantoea rwandensis
1076934,Streptococcus lutetiensis 033
1077085,Salmonella enterica subsp. enterica serovar Fresno
1077464,Streptococcus oralis subsp. tigurinus
1077935,Paracoccus zhejiangensis
1078021,Escherichia coli O113:H21
1078032,Escherichia coli O45:H2
1078773,Herbaspirillum rubrisubalbicans M1
1079988,Corynebacterium glutamicum ATCC 14067
1080068,Leptolyngbya sp. O-77
1081940,Pseudomonas putida B6-2
1082704,Lonsdalea britannica
1082851,Comamonas serinivorans
1086030,Shigella flexneri 5a str. M90T
1088720,Lacticaseibacillus rhamnosus ATCC 8530
1089456,Pseudomonas aeruginosa NCGM2.S1
1089553,Thermacetogenium phaeum DSM 12270
1090133,Enterobacteria phage IME10
1090134,Salmonella phage SPN3US
1091045,Cutibacterium acnes subsp. defendens ATCC 11828
1091046,Mycobacteroides abscessus subsp. bolletii BD
1093100,Casadabanvirus FHA0480
1093787,Pseudomonas aeruginosa DK2
1096996,Acinetobacter baumannii BJAB0715
1104322,Lactococcus cremoris subsp. cremoris A76
1104326,Enterobacter cloacae subsp. dissolvens SDM
1105171,Bacteroides phage B124-14
1107880,Leuconostoc mesenteroides subsp. mesenteroides J18
1109412,Brenneria goodwinii
1111069,Thermus sp. CCB_US3_UF1
1111678,Lactococcus cremoris subsp. cremoris UC509.9
1111760,Streptococcus troglodytae
1112204,Gordonia polyisoprenivorans VH2
1114965,Streptococcus parasanguinis FW213
1114966,Cutibacterium acnes TypeIA2 P.acn33
1114969,Cutibacterium acnes TypeIA2 P.acn31
1114970,Pseudomonas ogarae
1115478,Salmonella phage SE2
1116231,Streptococcus macedonicus ACA-DC 198
1117313,Pseudoalteromonas arctica A 37-1-2
1117645,Elizabethkingia anophelis
1117941,Lactococcus lactis subsp. lactis NCDO 2118
1121120,Brenneria nigrifluens DSM 30175 = ATCC 13028
1121335,Thermoclostridium stercorarium subsp. stercorarium DSM 8532
1121336,Thermoclostridium stercorarium subsp. thermolacticum DSM 2910
1121353,Corynebacterium callunae DSM 20147
1121362,Corynebacterium halotolerans YIM 70093 = DSM 44683
1122984,Prevotella intermedia ATCC 25611 = DSM 20706
1123016,Stutzerimonas balearica DSM 6083
1123269,Sphingomonas sanxanigenens DSM 19645 = NX02
1123383,Pseudothermotoga elfii DSM 9442 = NBRC 107921
1123862,Klebsiella pneumoniae subsp. pneumoniae Kp13
1123863,Pantoea ananatis LMG 5342
1124654,Escherichia phage TL-2011b
1124655,Escherichia phage TL-2011c
1124835,Chryseobacterium carnipullorum
1124936,Salmonella enterica subsp. enterica serovar Heidelberg str. 41578
1124958,Salmonella enterica subsp. enterica serovar Muenster str. 0315
1124959,Salmonella enterica subsp. enterica serovar Muenster str. 420
1124962,Salmonella enterica subsp. enterica serovar Poona str. ATCC BAA-1673
1124991,Morganella morganii subsp. morganii KT
1125630,Klebsiella pneumoniae subsp. pneumoniae HS11286
1125847,Pseudorhizobium banfieldiae
1127357,Salmonella phage SPN9CC
1127744,Bacillus sp. JS
1129145,Pseudomonas phage phi297
1129146,Detrevirus PMG1
1130798,Limosilactobacillus mucosae LM1
1130804,Streptococcus pneumoniae ST556
1132496,Pasteurella multocida subsp. multocida str. HN06
1133568,Brachyspira pilosicoli B2904
1133852,Escherichia coli O104:H4 str. 2011C-3493
1133853,Escherichia coli O104:H4 str. 2009EL-2071
1134454,Cutibacterium acnes HL096PA1
1134687,Klebsiella michiganensis
1134782,Escherichia coli O104:H4 str. 2009EL-2050
1136179,Rhodococcus erythropolis CCM2595
1136941,Gordonia phthalatica
1138308,Cronobacter sakazakii ES15
1138384,Acetivibrio thermocellus AD2
1138452,Priestia megaterium NCT-2
1141138,Cronobacter phage vB_CsaM_GAP161
1141139,Escherichia phage vB_EcoP_ACG-C91
1141141,Escherichia phage vB_EcoM_ACG-C40
1141883,Massilia putida
1145276,Lysinibacillus varians
1147128,Bifidobacterium asteroides PRL2011
1147129,Dehalobacter sp. DCA
1147140,Salmonella phage SPN3UB
1147143,Enterobacteria phage HK140
1147144,Enterobacteria phage HK225
1147145,Escherichia phage HK446
1147146,Escherichia phage HK630
1147147,Escherichia phage HK633
1147148,Escherichia phage HK629
1147149,Enterobacteria phage mEp043 c-1
1147150,Enterobacteria phage mEp235
1147151,Enterobacteria phage mEp237
1147152,Enterobacteria phage mEp460
1147153,Escherichia phage mEpX1
1147154,Escherichia phage mEpX2
1147156,Enterobacteria phage mEp213
1147157,Escherichia phage mEp234
1147158,Enterobacteria phage mEp390
1147786,Pseudomonas mandelii JR-1
1150423,Bifidobacterium dentium JCM 1195 = DSM 20436
1150460,Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854
1150461,Bifidobacterium scardovii JCM 12489 = DSM 13734
1150468,Scardovia inopinata JCM 12537
1150601,Pseudomonas putida JB
1150869,Escherichia phage P13374
1151001,Salmonella enterica subsp. enterica serovar Napoli
1151116,Rahnella aquatilis HX2
1155071,Streptococcus mutans LJ23
1156431,Streptococcus ilei
1157365,Enterococcus faecalis EnGen0107
1158600,Enterococcus faecium ATCC 8459 = NRRL B-2354
1159491,Cronobacter malonaticus LMG 23826
1159554,Cronobacter dublinensis subsp. dublinensis LMG 23823
1159613,Cronobacter muytjensii ATCC 51329
1160721,Ruminococcus bicirculans (ex Wegman et al. 2014)
1160769,Salmonella enterica subsp. enterica serovar Worthington
1161903,Pseudomonas phage MP42
1161930,Leuconostoc phage Lmd1
1162304,Clostridium phage phiCP7R
1162305,Clostridium phage phiCPV4
1162306,Clostridium phage phiZP2
1163399,Stenotrophomonas maltophilia D457
1163742,Helicobacter pylori PeCan18
1165134,Skunavirus ASCC191
1165135,Skunavirus ASCC273
1165136,Skunavirus ASCC281
1165151,Skunavirus ASCC465
1165160,Skunavirus ASCC532
1165892,Leuconostoc gasicomitatum KG16-1
1166130,Enterobacter sp. R4-368
1167006,Desulfocapsa sulfexigens DSM 10523
1167629,Bifidobacterium animalis subsp. lactis ATCC 27673
1168034,Draconibacterium orientale
1168290,Bifidobacterium animalis subsp. lactis B420
1168548,Salmonella phage vB_SemP_Emek
1168549,Salmonella phage vB_SosS_Oslo
1168612,Staphylococcus phage SMSAP5
1170318,Cutibacterium avidum 44067
1171373,Acidipropionibacterium acidipropionici ATCC 4875
1171376,Salmonella enterica subsp. enterica serovar Typhimurium str. U288
1171377,Bibersteinia trehalosi USDA-ARS-USMARC-192
1173284,Pseudomonas sp. R3-52-08
1173288,Pseudomonas sp. R4-39-08
1173752,Salmonella phage FSL SP-101
1173769,Salmonella phage FSLSP004
1173798,Salmonella enterica subsp. enterica serovar Albany str. ATCC 51960
1173939,Salmonella enterica subsp. enterica serovar Weltevreden str. 1655
1175631,Pectobacterium wasabiae CFBP 3304
1177180,Kosakonia radicincitans DSM 16656
1177574,Prevotella jejuni
1177632,Salmonella phage SSU5
1178537,Bacillus xiamenensis
1179669,Yersinia sp. KBS0713
1179670,Micrococcus sp. KBS0714
1179672,Flavobacterium sp. KBS0721
1182177,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000752
1182590,Pseudomonas oleovorans CECT 5344
1183378,Campylobacter coli RM1875
1183379,Campylobacter coli RM4661
1183380,Campylobacter coli RM5611
1183391,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000968
1187894,Clostridium phage PhiS63
1187956,Streptococcus thermophilus MN-ZLW-002
1191061,Klebsiella michiganensis E718
1191062,Comamonas testosteroni P19
1192196,Bacillus subtilis subsp. subtilis str. BSP1
1192197,Pelosinus fermentans JBW45
1192854,Granulosicoccus antarcticus IMCC3135
1193292,Klebsiella pneumoniae subsp. pneumoniae 1084
1193499,Pseudomonas putida SJTE-1
1193501,Pseudomonas aeruginosa SJTD-1
1193576,Staphylococcus aureus subsp. aureus CN1
1194154,Salmonella enterica subsp. enterica serovar Bredeney str. CFSAN001080
1194159,Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624
1194526,Staphylococcus warneri SG1
1194971,Ligilactobacillus salivarius str. Ren
1195068,Staphylococcus phage StauST398-1
1195464,Bacillus thuringiensis MC28
1196094,Snodgrassella alvi wkB2
1196325,Pseudomonas putida DOT-T1E
1196835,Stutzerimonas stutzeri CCUG 29243
1197717,Cloacibacillus porcorum
1197719,Salmonella bongori N268-08
1197935,Enterobacteria phage UAB_Phi87
1197952,Rockefellervirus IPLA5
1198676,Streptococcus mutans GS-5
1200352,Corynebacterium terpenotabidum Y-11
1200752,Escherichia coli NCCP15648
1201010,Staphylococcus aureus subsp. aureus SA957
1201292,Enterococcus faecalis ATCC 29212
1204342,Bacillus subtilis BEST7003
1204522,Escherichia phage ECML-134
1204534,Clostridium phage phiMMP02
1204535,Clostridium phage phiMMP04
1204540,Enterococcus phage EfaCPT1
1206105,Enterococcus faecalis D32
1206560,Yersinia phage phiD1
1206777,Pseudomonas sp. Lz4W
1207075,Pseudomonas sp. UW4
1208104,Aeromonas media WS
1208324,Celeribacter indicus
1208611,Salmonella enterica subsp. enterica serovar Abaetetuba str. ATCC 35640
1208660,Bordetella parapertussis Bpp5
1208918,Candidatus Kinetoplastibacterium crithidii TCC036E
1208919,Candidatus Kinetoplastibacterium desouzaii TCC079E
1209989,Tepidanaerobacter acetatoxydans Re1
1211279,Salmonella phage vB_SenS_AG11
1211326,Spirosoma aerolatum
1211417,uncultured crAssphage
1211579,Pseudomonas putida NBRC 14164
1214179,Streptococcus suis 6407
1215031,Neobacillus thermocopriae
1215087,Pseudomonas putida S12
1215088,Pseudomonas putida HB3267
1215914,Lacticaseibacillus casei W56
1216932,Clostridium bornimense
1217420,Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046
1217984,Bacillus cereus FRI-35
1219032,Comamonas terrigena NBRC 13299
1221328,Bacillus subtilis subsp. subtilis str. AG1839
1222016,Caldicellulosiruptor changbaiensis
1222034,Mannheimia haemolytica USDA-ARS-USMARC-184
1222338,Enterobacteria phage GEC-3S
1223259,Pseudomonas phage JBD24
1223261,Pseudomonas phage JBD5
1223802,Sulfuritalea hydrogenivorans sk43H
1224162,Corynebacterium marinum DSM 44953
1224163,Corynebacterium maris DSM 45190
1224164,Corynebacterium vitaeruminis DSM 20294
1224749,Exiguobacterium sp. ZWU0009
1225174,Pseudomonas mendocina S5.2
1225789,Enterobacteria phage SfI
1225791,Pseudomonas phage JD18
1225792,Pseudomonas phage JBD25
1228997,Riemerella anatipestifer RA-CH-1
1229621,Anaerostipes rhamnosivorans
1229751,Lactococcus phage BM13
1229756,Leuconostoc gelidum JB7
1229757,Escherichia phage EC6
1229758,Leuconostoc carnosum JB16
1229786,Propionibacterium phage P101A
1231072,Clostridium tetani 12124569
1232381,Corynebacterium glutamicum SCgG1
1232383,Corynebacterium glutamicum SCgG2
1232385,[Brevibacterium] flavum ZL-1
1232659,Haemophilus influenzae 2019
1233100,Bacillus subtilis XF-1
1233873,Geobacillus sp. GHH01
1234378,Lawsonia intracellularis N343
1234380,Cutibacterium acnes C1
1234679,Carnobacterium maltaromaticum LMA28
1234841,Mucilaginibacter xinganensis
1235655,Propionibacterium phage PHL113M01
1236517,Prevotella fusca JCM 17724
1236689,Candidatus Methanomethylophilus alvi Mx1201
1237364,Escherichia phage HX01
1239307,Sodalis praecaptivus
1240708,Salmonella enterica subsp. enterica serovar Bergen str. ST350
1241978,Chryseobacterium bernardetii
1242087,Salmonella enterica subsp. enterica serovar Antsalova str. S01-0511
1242088,Salmonella enterica subsp. enterica serovar Apapa str. SA20060561
1242090,Salmonella enterica subsp. enterica serovar Crossness str. 1422-74
1242091,Salmonella enterica subsp. enterica serovar Djakarta str. S-1087
1242094,Salmonella enterica subsp. enterica serovar Gaminara str. SA20063285
1242096,Salmonella enterica subsp. enterica serovar Hillingdon str. N1529-D3
1242097,Salmonella enterica subsp. enterica serovar Hvittingfoss str. SA20014981
1242101,Salmonella enterica subsp. enterica serovar Johannesburg str. ST203
1242102,Salmonella enterica subsp. enterica serovar Kentucky str. SA20030505
1242107,Salmonella enterica subsp. enterica serovar Macclesfield str. S-1643
1242108,Salmonella enterica subsp. enterica serovar Manchester str. ST278
1242245,Acinetobacter johnsonii XBB1
1243578,Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795
1243584,Salmonella enterica subsp. enterica serovar Onderstepoort str. SA20060086
1243586,Salmonella enterica subsp. enterica serovar Ouakam str. SA20034636
1243591,Salmonella enterica subsp. enterica serovar Quebec str. S-1267
1243595,Salmonella enterica subsp. enterica serovar Wandsworth str. SA20092095
1243600,Salmonella enterica subsp. enterica serovar Yovokome str. S-1850
1243602,Salmonella enterica subsp. salamae serovar 55:k:z39 str. 1315K
1243607,"Salmonella enterica subsp. arizonae serovar 63:g,z51:-"
1243612,Salmonella enterica subsp. diarizonae serovar 50:k:z str. MZ0080
1243616,Salmonella enterica subsp. diarizonae serovar 65:c:z str. SA20044251
1244085,Klebsiella pneumoniae CG43
1245471,Pseudomonas resinovorans NBRC 106553
1246301,Variovorax paradoxus B4
1246365,Streptococcus suis SC070731
1248823,Escherichia coli O145:H28 str. RM12581
