taxID,Organism
1051650,Lacticaseibacillus casei 12A
1051973,Rhodococcus fascians D188
1054460,Streptococcus pseudopneumoniae IS7493
1054834,Escherichia phage ime09
1055533,Escherichia coli O26 str. RM8426
1055534,Escherichia coli O26 str. RM10386
1055540,Escherichia coli O103 str. RM8385
1055541,Escherichia coli O43 str. RM10042
1055542,Escherichia coli O111 str. RM9322
1055543,Escherichia coli O121 str. RM8352
1055544,Escherichia coli O145 str. RM9872
1055545,Escherichia coli O91 str. RM7190
1064535,Megasphaera elsdenii DSM 20460
1069533,Streptococcus infantarius subsp. infantarius CJ18
1069534,Ligilactobacillus ruminis ATCC 27782
1071400,Lentilactobacillus buchneri subsp. silagei CD034
1072459,Escherichia coli O7:K1 str. CE10
1073999,Cronobacter condimenti 1330
1074000,Cronobacter universalis NCTC 9529
1074044,uncultured phage WW-nAnB
1074467,Companilactobacillus heilongjiangensis
1076550,Pantoea rwandensis
1076934,Streptococcus lutetiensis 033
1077085,Salmonella enterica subsp. enterica serovar Fresno
1077464,Streptococcus oralis subsp. tigurinus
1078021,Escherichia coli O113:H21
1078032,Escherichia coli O45:H2
1078471,Serinicoccus profundi
1080068,Leptolyngbya sp. O-77
1081940,Pseudomonas putida B6-2
1082704,Lonsdalea britannica
1086030,Shigella flexneri 5a str. M90T
1088720,Lacticaseibacillus rhamnosus ATCC 8530
1089553,Thermacetogenium phaeum DSM 12270
1090133,Enterobacteria phage IME10
1090974,Melissococcus plutonius DAT561
1091045,Cutibacterium acnes subsp. defendens ATCC 11828
1096996,Acinetobacter baumannii BJAB0715
1104322,Lactococcus cremoris subsp. cremoris A76
1104326,Enterobacter cloacae subsp. dissolvens SDM
1105171,Bacteroides phage B124-14
1107880,Leuconostoc mesenteroides subsp. mesenteroides J18
1108865,Salmonella phage Sh19
1110693,Escherichia coli str. K-12 substr. MDS42
1111678,Lactococcus cremoris subsp. cremoris UC509.9
1111760,Streptococcus troglodytae
1113547,Salmonella phage 9NA
1114965,Streptococcus parasanguinis FW213
1114966,Cutibacterium acnes TypeIA2 P.acn33
1114969,Cutibacterium acnes TypeIA2 P.acn31
1116231,Streptococcus macedonicus ACA-DC 198
1117645,Elizabethkingia anophelis
1117941,Lactococcus lactis subsp. lactis NCDO 2118
1121120,Brenneria nigrifluens DSM 30175 = ATCC 13028
1121353,Corynebacterium callunae DSM 20147
1122984,Prevotella intermedia ATCC 25611 = DSM 20706
1123016,Stutzerimonas balearica DSM 6083
1123523,Staphylococcus aureus subsp. aureus 11819-97
1123862,Klebsiella pneumoniae subsp. pneumoniae Kp13
1123863,Pantoea ananatis LMG 5342
1124654,Escherichia phage TL-2011b
1124835,Chryseobacterium carnipullorum
1124936,Salmonella enterica subsp. enterica serovar Heidelberg str. 41578
1124958,Salmonella enterica subsp. enterica serovar Muenster str. 0315
1124959,Salmonella enterica subsp. enterica serovar Muenster str. 420
1124961,Salmonella enterica subsp. enterica serovar Panama str. ATCC 7378
1124962,Salmonella enterica subsp. enterica serovar Poona str. ATCC BAA-1673
1124983,Pseudomonas protegens CHA0
1124991,Morganella morganii subsp. morganii KT
1125630,Klebsiella pneumoniae subsp. pneumoniae HS11286
1127357,Salmonella phage SPN9CC
1127744,Bacillus sp. JS
1129147,Klebsiella phage KP27
1129191,Klebsiella phage KP36
1130798,Limosilactobacillus mucosae LM1
1130804,Streptococcus pneumoniae ST556
1132496,Pasteurella multocida subsp. multocida str. HN06
1133568,Brachyspira pilosicoli B2904
1133852,Escherichia coli O104:H4 str. 2011C-3493
1133853,Escherichia coli O104:H4 str. 2009EL-2071
1134454,Cutibacterium acnes HL096PA1
1134687,Klebsiella michiganensis
1134782,Escherichia coli O104:H4 str. 2009EL-2050
1136179,Rhodococcus erythropolis CCM2595
1138308,Cronobacter sakazakii ES15
1138452,Priestia megaterium NCT-2
1141138,Cronobacter phage vB_CsaM_GAP161
1141139,Escherichia phage vB_EcoP_ACG-C91
1147094,Klebsiella phage vB_KleM_RaK2
1147128,Bifidobacterium asteroides PRL2011
1147140,Salmonella phage SPN3UB
1147143,Enterobacteria phage HK140
1147144,Enterobacteria phage HK225
1147145,Escherichia phage HK446
1147146,Escherichia phage HK630
1147147,Escherichia phage HK633
1147148,Escherichia phage HK629
1147149,Enterobacteria phage mEp043 c-1
1147150,Enterobacteria phage mEp235
1147151,Enterobacteria phage mEp237
1147152,Enterobacteria phage mEp460
1147153,Escherichia phage mEpX1
1147154,Escherichia phage mEpX2
1147156,Enterobacteria phage mEp213
1147157,Escherichia phage mEp234
1147158,Enterobacteria phage mEp390
1150423,Bifidobacterium dentium JCM 1195 = DSM 20436
1150460,Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854
1150461,Bifidobacterium scardovii JCM 12489 = DSM 13734
1150468,Scardovia inopinata JCM 12537
1150469,Pararhodospirillum photometricum DSM 122
1151001,Salmonella enterica subsp. enterica serovar Napoli
1151116,Rahnella aquatilis HX2
1155071,Streptococcus mutans LJ23
1156431,Streptococcus ilei
1157365,Enterococcus faecalis EnGen0107
1157951,Providencia stuartii MRSN 2154
1158459,Kosakonia sacchari
1158600,Enterococcus faecium ATCC 8459 = NRRL B-2354
1159491,Cronobacter malonaticus LMG 23826
1159554,Cronobacter dublinensis subsp. dublinensis LMG 23823
1159613,Cronobacter muytjensii ATCC 51329
1160721,Ruminococcus bicirculans (ex Wegman et al. 2014)
1160769,Salmonella enterica subsp. enterica serovar Worthington
1161930,Leuconostoc phage Lmd1
1163399,Stenotrophomonas maltophilia D457
1163743,Helicobacter pylori HUP-B14
1165134,Skunavirus ASCC191
1165135,Skunavirus ASCC273
1165136,Skunavirus ASCC281
1165151,Skunavirus ASCC465
1165160,Skunavirus ASCC532
1165892,Leuconostoc gasicomitatum KG16-1
1166130,Enterobacter sp. R4-368
1167629,Bifidobacterium animalis subsp. lactis ATCC 27673
1168034,Draconibacterium orientale
1168548,Salmonella phage vB_SemP_Emek
1168549,Salmonella phage vB_SosS_Oslo
1171373,Acidipropionibacterium acidipropionici ATCC 4875
1171376,Salmonella enterica subsp. enterica serovar Typhimurium str. U288
1171377,Bibersteinia trehalosi USDA-ARS-USMARC-192
1173280,Pseudomonas sp. R2-60-08W
1173284,Pseudomonas sp. R3-52-08
1173769,Salmonella phage FSLSP004
1173798,Salmonella enterica subsp. enterica serovar Albany str. ATCC 51960
1173939,Salmonella enterica subsp. enterica serovar Weltevreden str. 1655
1175631,Pectobacterium wasabiae CFBP 3304
1177180,Kosakonia radicincitans DSM 16656
1177574,Prevotella jejuni
1177632,Salmonella phage SSU5
1182177,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000752
1182590,Pseudomonas oleovorans CECT 5344
1183379,Campylobacter coli RM4661
1183380,Campylobacter coli RM5611
1183391,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000968
1187956,Streptococcus thermophilus MN-ZLW-002
1191061,Klebsiella michiganensis E718
1191062,Comamonas testosteroni P19
1193292,Klebsiella pneumoniae subsp. pneumoniae 1084
1194091,Klebsiella phage NTUH-K2044-K1-1
1194154,Salmonella enterica subsp. enterica serovar Bredeney str. CFSAN001080
1194159,Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624
1194526,Staphylococcus warneri SG1
1194971,Ligilactobacillus salivarius str. Ren
1195085,Cronobacter phage CR5
1196031,Cytobacillus oceanisediminis 2691
1196094,Snodgrassella alvi wkB2
1196095,Gilliamella apicola
1197717,Cloacibacillus porcorum
1197719,Salmonella bongori N268-08
1198676,Streptococcus mutans GS-5
1200352,Corynebacterium terpenotabidum Y-11
1200752,Escherichia coli NCCP15648
1201292,Enterococcus faecalis ATCC 29212
1202450,Mycobacterium haemophilum DSM 44634
1204342,Bacillus subtilis BEST7003
1206105,Enterococcus faecalis D32
1206777,Pseudomonas sp. Lz4W
1208104,Aeromonas media WS
1208324,Celeribacter indicus
1208660,Bordetella parapertussis Bpp5
1208919,Candidatus Kinetoplastibacterium desouzaii TCC079E
1211417,uncultured crAssphage
1214179,Streptococcus suis 6407
1214915,Mycolicibacterium smegmatis MKD8
1215031,Neobacillus thermocopriae
1215087,Pseudomonas putida S12
1215088,Pseudomonas putida HB3267
1215914,Lacticaseibacillus casei W56
1216932,Clostridium bornimense
1217420,Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046
1217984,Bacillus cereus FRI-35
1218933,Pectobacterium carotovorum subsp. carotovorum PCC21
1219032,Comamonas terrigena NBRC 13299
1220595,Geobacillus kaustophilus NBRC 102445
1221522,Pseudomonas fluorescens NCIMB 11764
1224163,Corynebacterium maris DSM 45190
1224164,Corynebacterium vitaeruminis DSM 20294
1225789,Enterobacteria phage SfI
1228997,Riemerella anatipestifer RA-CH-1
1229621,Anaerostipes rhamnosivorans
1229756,Leuconostoc gelidum JB7
1229758,Leuconostoc carnosum JB16
1230341,Salimicrobium jeotgali
1231072,Clostridium tetani 12124569
1232659,Haemophilus influenzae 2019
1233873,Geobacillus sp. GHH01
1234378,Lawsonia intracellularis N343
1234380,Cutibacterium acnes C1
1234679,Carnobacterium maltaromaticum LMA28
1235834,Kosakonia sacchari SP1
1236000,Klebsiella phage JD001
1236517,Prevotella fusca JCM 17724
1239307,Sodalis praecaptivus
1240708,Salmonella enterica subsp. enterica serovar Bergen str. ST350
1242087,Salmonella enterica subsp. enterica serovar Antsalova str. S01-0511
1242088,Salmonella enterica subsp. enterica serovar Apapa str. SA20060561
1242089,Salmonella enterica subsp. enterica serovar Borreze str. SA20041063
1242090,Salmonella enterica subsp. enterica serovar Crossness str. 1422-74
1242091,Salmonella enterica subsp. enterica serovar Djakarta str. S-1087
1242094,Salmonella enterica subsp. enterica serovar Gaminara str. SA20063285
1242096,Salmonella enterica subsp. enterica serovar Hillingdon str. N1529-D3
1242097,Salmonella enterica subsp. enterica serovar Hvittingfoss str. SA20014981
1242101,Salmonella enterica subsp. enterica serovar Johannesburg str. ST203
1242102,Salmonella enterica subsp. enterica serovar Kentucky str. SA20030505
1242105,Salmonella enterica subsp. enterica serovar Koessen str. S-1501
1242106,Salmonella enterica subsp. enterica serovar Krefeld str. SA20030536
1242107,Salmonella enterica subsp. enterica serovar Macclesfield str. S-1643
1242108,Salmonella enterica subsp. enterica serovar Manchester str. ST278
1242245,Acinetobacter johnsonii XBB1
1243183,Acinetobacter phage vB_AbaM-IME-AB2
1243578,Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795
1243584,Salmonella enterica subsp. enterica serovar Onderstepoort str. SA20060086
1243586,Salmonella enterica subsp. enterica serovar Ouakam str. SA20034636
1243591,Salmonella enterica subsp. enterica serovar Quebec str. S-1267
1243600,Salmonella enterica subsp. enterica serovar Yovokome str. S-1850
1243602,Salmonella enterica subsp. salamae serovar 55:k:z39 str. 1315K
1243607,"Salmonella enterica subsp. arizonae serovar 63:g,z51:-"
1243612,Salmonella enterica subsp. diarizonae serovar 50:k:z str. MZ0080
1243616,Salmonella enterica subsp. diarizonae serovar 65:c:z str. SA20044251
1244085,Klebsiella pneumoniae CG43
1244531,Campylobacter iguaniorum
1246365,Streptococcus suis SC070731
1248823,Escherichia coli O145:H28 str. RM12581
1248902,Escherichia coli O145:H28 str. RM13514
1248903,Escherichia coli O145:H28 str. RM12761
1248915,Escherichia coli O145:H28 str. RM13516
1254439,Bifidobacterium thermophilum RBL67
1258574,Streptococcus gallolyticus subsp. gallolyticus DSM 16831
1259973,Klebsiella electrica
1261127,Citrobacter amalonaticus Y19
1261557,Enterococcus faecalis str. Symbioflor 1
1262462,Yersinia enterocolitica (type O:5) str. YE53/03
1262515,Leuconostoc phage LN03
1262516,Leuconostoc phage LN04
1262517,Leuconostoc phage phiLN12
1262520,Leuconostoc phage phiLN6B
1262533,Lactococcus phage 340
1262535,Lactococcus phage jm2
1262536,Lactococcus phage jm3
1262537,Lactococcus phage P680
1262538,Lactococcus phage phi7
1263550,Edwardsiella piscicida
1263831,Bibersteinia trehalosi USDA-ARS-USMARC-189
1263832,Bibersteinia trehalosi USDA-ARS-USMARC-190
1265478,Enterobacteriaceae bacterium bta3-1
1266738,Proteus mirabilis BB2000
1266845,Carnobacterium inhibens subsp. gilichinskyi
1267169,Streptococcus phage phiBHN167
1267562,Cupriavidus gilardii CR3
1267754,Corynebacterium urealyticum DSM 7111
1271752,Riemerella anatipestifer RA-CH-2
1271862,Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN001921
1271863,Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050
1271864,Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002069
1273173,Campylobacter coli CVM N29710
1274814,Escherichia coli APEC O78
1276282,Staphylococcus pasteuri SP1
1276647,Streptococcus suis TL13
1279031,Agrobacterium sp. 33MFTa1.1
1281282,Xanthomonas campestris pv. campestris str. CN14
1282357,Shigella flexneri 2003036
1282358,Shigella flexneri Shi06HN006
1283312,Rhizorhabdus wittichii DC-6
1284663,Lactiplantibacillus plantarum ZJ316
1284798,Klebsiella pneumoniae DMC1097
1284802,Klebsiella pneumoniae UHKPC33
1284804,Klebsiella pneumoniae UHKPC07
1285583,Corynebacterium casei LMG S-19264
1286170,Raoultella ornithinolytica B6
1286171,Peptoclostridium acidaminophilum DSM 3953
1287066,Enterococcus faecalis DENG1
1288122,Edwardsiella piscicida C07-087
1291742,Paucilactobacillus hokkaidonensis JCM 18461
1292358,Bacillus amyloliquefaciens KHG19
1293592,Latilactobacillus curvatus JCM 1096 = DSM 20019
1294143,Pseudomonas sp. ATCC 13867
1295140,Haemophilus influenzae CGSHiCZ412602
1295826,Lactococcus cremoris subsp. cremoris KW2
1296536,Enterobacter hormaechei subsp. xiangfangensis
1296540,Paucilactobacillus nenjiangensis
1297617,Intestinimonas butyriciproducens
1298917,Salmonella enterica subsp. enterica serovar Pullorum str. S06004
1299044,Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002064
1300150,Enterococcus mundtii QU 25
1300165,Kosakonia cowanii JCM 10956 = DSM 18146
1300221,Lactiplantibacillus plantarum DOMLa
1300227,Bifidobacterium longum subsp. longum GT15
1300254,Alteromonas mediterranea MED64
1300347,Nocardioides dokdonensis FR1436
1302863,Streptococcus cristatus AS 1.3089
1303024,Mycobacteroides abscessus subsp. bolletii 50594
1304890,Pasteurella multocida OH1905
1304922,Klebsiella pneumoniae 500_1420
1305708,Clostridium phage vB_CpeS-CP51
1305849,Enterococcus faecium Aus0085
1306993,Pseudomonas soli
1307427,Fusobacterium vincentii ChDC F8
1307428,Fusobacterium nucleatum subsp. nucleatum ChDC F316
1307442,Fusobacterium hwasookii ChDC F174
1307443,Fusobacterium hwasookii ChDC F206
1307444,Fusobacterium hwasookii ChDC F300
1307763,Kiritimatiella glycovorans
1307804,Escherichia phage Lw1
1307832,Tannerella forsythia 3313
1307833,Tannerella forsythia KS16
1308980,Klebsiella michiganensis HKOPL1
1309806,Streptococcus agalactiae 09mas018883
1309807,Streptococcus agalactiae ILRI005
1311573,Helicobacter pylori UM032
1311757,Escherichia coli ACN001
1315259,human papillomavirus 166
1316593,Capnocytophaga sp. oral taxon 864
1316596,Capnocytophaga sp. oral taxon 878
1316933,Lacticaseibacillus rhamnosus LOCK900
1321938,Helicobacter pylori UM299
1321940,Helicobacter pylori UM066
1321941,Helicobacter pylori UM298
1322345,Escherichia coli ATCC 25922
1324352,Chryseobacterium gallinarum
1324960,Aeromonas salmonicida subsp. pectinolytica 34mel
1325724,Brevundimonas vancanneytii
1327988,Lactiplantibacillus plantarum 16
1327989,Serratia sp. FS14
1328324,Klebsiella pneumoniae subsp. pneumoniae KPNIH27
1328859,Escherichia coli O157:H7 str. SS17
1329907,Escherichia coli APEC IMT5155
1330043,Bacillus bombysepticus str. Wang
1331671,Pseudomonas putida H8234
1332075,Pseudomonas syringae UMAF0158
1332188,Candidatus Saccharimonas aalborgensis
1332264,Tessaracoccus aquimaris
1333538,Bacillus amyloliquefaciens UMAF6639
1333848,Citrobacter freundii CFNIH1
1333849,Enterobacter hormaechei subsp. hoffmannii ECR091
1333850,Enterobacter cloacae ECNIH2
1333851,Enterobacter hormaechei subsp. hoffmannii ECNIH3
1333852,Klebsiella oxytoca KONIH1
1334187,Haemophilus influenzae KR494
1334193,[Enterobacter] lignolyticus
1334564,Serratia marcescens SM39
1335053,Wolbachia endosymbiont of Chrysomya megacephala
1335303,Escherichia coli O104:H21 str. CFSAN002236
1335613,Gordonibacter urolithinfaciens
1335916,Escherichia coli LY180
1338689,Pseudomonas sp. JY-Q
1340425,Geobacter anodireducens
1340495,Limosilactobacillus reuteri I5007
1340847,Streptococcus suis T15
1344042,Enterococcus faecium T110
1345705,Yersinia pestis 1522
1346611,Thermoclostridium stercorarium subsp. leptospartum DSM 9219
1346614,Serratia liquefaciens ATCC 27592
1348623,Priestia megaterium NBRC 15308 = ATCC 14581
1348660,Serratia plymuthica S13
1348662,Corynebacterium argentoratense DSM 44202
1349826,Campylobacter jejuni subsp. jejuni D42a
1349827,Campylobacter jejuni subsp. jejuni M129
1351755,Clostridium chauvoei JF4335
1353243,Streptococcus anginosus subsp. whileyi MAS624
1355100,Escherichia coli JJ1886
1355101,Escherichia coli JJ1887
1357825,Enterobacteria phage fiAA91-ss
1358015,Xanthomonas campestris pv. campestris str. CN17
1358017,Xanthomonas campestris pv. campestris str. CN12
1358027,Limosilactobacillus reuteri TD1
1358422,Escherichia coli PCN061
1365186,Klebsiella pneumoniae KP-1
1379690,Bacteroides ovatus V975
1380360,Lactobacillus gasseri DSM 14869
1380361,Lacticaseibacillus rhamnosus DSM 14870
1380908,Klebsiella pneumoniae JM45
1381124,Limosilactobacillus fermentum 3872
1382510,Salmonella bongori serovar 48:z41:-- str. RKS3044
1384484,Adlercreutzia equolifaciens DSM 19450
1385938,Bifidobacterium breve 12L
1385939,Bifidobacterium breve JCM 7017
1385940,Bifidobacterium breve JCM 7019
1385941,Bifidobacterium breve NCFB 2258
1385942,Bifidobacterium breve 689b
1386967,Salmonella enterica subsp. arizonae serovar 62:z36:- str. RKS2983
1389713,Mycobacterium paragordonae
1390185,Pseudoalteromonas sp. DL-6
1392005,Comamonas testosteroni TK102
1392231,Streptococcus phage 20617
1392499,Klebsiella pneumoniae subsp. pneumoniae 1158
1392500,Klebsiella pneumoniae HK787
1392854,Escherichia coli M8
1399047,Salmonella enterica subsp. enterica serovar Senftenberg str. CFSAN004025
1399116,Lactococcus lactis subsp. lactis KLDS 4.0325
1400867,Acinetobacter baumannii ZW85-1
1401254,Serratia marcescens SMB2099
1401325,Ornithobacterium rhinotracheale ORT-UMN 88
1401688,Escherichia coli APEC O18
1403335,Porphyromonas gingivalis 381
1403336,Porphyromonas gingivalis AJW4
1403338,Porphyromonas gingivalis A7A1-28
1403449,Streptococcus equi subsp. zooepidemicus CY
1403831,Escherichia coli str. K-12 substr. MC4100
1404245,Corynebacterium glyciniphilum AJ 3170
1407493,Shigella phage SfIV
1408178,Streptococcus thermophilus ASCC 1275
1408186,Lactobacillus johnsonii N6.2
1408206,Pediococcus pentosaceus SL4
1410605,Bifidobacterium pseudolongum subsp. globosum DSM 20092
1410916,Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001588
1415630,Pseudomonas sp. TKP
1415775,Clostridium baratii str. Sullivan
1416011,Klebsiella phage F19
1416334,Lactobacillus phage phi jlb1
1416915,Aeromonas hydrophila NJ-35
1420012,Klebsiella pneumoniae 30660/NJST258_1
1420599,Pseudomonas protegens Cab57
1421338,Enterobacter asburiae L1
1423143,Bacillus thuringiensis Bt18247
1423720,Companilactobacillus alimentarius DSM 20249
1423721,Amylolactobacillus amylophilus DSM 20533 = JCM 1125
1423723,Lactobacillus amylovorus DSM 20531
1423778,Paucilactobacillus oligofermentans DSM 15707 = LMG 22743
1423822,Loigolactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535
1423833,Latilactobacillus sakei subsp. sakei DSM 20017 = JCM 1157
1424294,Geosporobacter ferrireducens
1427342,Pseudomonas aeruginosa SCV20265
1427366,Dickeya zeae EC1
1427374,Streptococcus agalactiae CNCTC 10/84
1429044,Vibrio parahaemolyticus UCM-V493
1432056,Mannheimia sp. USDA-ARS-USMARC-1261
1433126,Mucinivorans hirudinis
1433513,Streptococcus gwangjuense
1434215,Mannheimia varigena USDA-ARS-USMARC-1388
1434324,Bacillus amyloliquefaciens UMAF6614
1435046,Shigella flexneri G1663
1435461,Escherichia coli KLY
1436299,Pasteurella multocida subsp. multocida str. HN07
1437447,Streptococcus mutans UA159-FR
1437594,Bifidobacterium asteroides DSM 20089
1439894,Klebsiella phage K64-1
1440052,Escherichia albertii KF1
1441627,Escherichia coli str. Sanji
1443113,Yersinia enterocolitica LC20
1446492,Salmonella phage vB-SalM-SJ3
1446494,Lacticaseibacillus paracasei N1115
1446701,Escherichia coli O169:H41
1446707,Escherichia coli O25:NM
1446746,Escherichia coli O6:H16
1446792,Bacillus sp. Pc3
1447715,Bifidobacterium pseudolongum PV8-2
1447716,Bifidobacterium catenulatum PV20-2
1448139,Aeromonas hydrophila YL17
1448274,Streptococcus phage K13
1449752,Staphylococcus epidermidis PM221
1451189,Corynebacterium falsenii DSM 44353
1452722,Priestia megaterium Q3
1453495,Yersinia aldovae 670-83
1453496,Hafnia alvei FB1
1453988,Campylobacter lari RM16712
1454583,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1783
1454584,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1727
1454585,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1735
1454586,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1736
1454587,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1676
1454588,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1677
1454590,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1175
1454592,Salmonella enterica subsp. enterica serovar Anatum str. CDC 06-0532
1454593,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1765
1454594,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1766
1454598,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1901
1454599,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1900
1454601,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1913
1454604,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1904
1454612,Salmonella enterica subsp. enterica serovar Montevideo str. CDC 2013K-0218
1454614,Salmonella enterica subsp. enterica serovar Newport str. CDC 2012K-0938
1454616,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1923
1454617,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1924
1454618,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1925
1454619,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1926
1454620,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1927
1454621,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1928
1454625,Salmonella enterica subsp. enterica serovar Newport str. CDC 2009K-1331
1454627,Salmonella enterica subsp. enterica serovar Newport str. CDC 2010K-2159
1454629,Salmonella enterica subsp. enterica serovar Newport str. CDC 2012K-0663
1454638,Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1898
1454641,Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587
1454643,Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2011K-1702
1455062,Riemerella anatipestifer Yb2
1455074,Enterobacter phage PG7
1458253,Streptococcus oralis subsp. dentisani
1458425,Serpentinimonas raichei
1458465,Megasphaera elsdenii 14-14
1463164,Klebsiella quasipneumoniae subsp. similipneumoniae
1463165,Klebsiella quasipneumoniae
1468411,Enterobacteria phage 9g
1469502,Burkholderiales bacterium GJ-E10
1471761,Novibacillus thermophilus
1477404,Dinoroseobacter phage DFL12phi1
1479019,Methylobacterium sp. C1
1484157,Pantoea sp. PSNIH2
1484158,Pantoea sp. PSNIH1
1487956,Corynebacterium sp. ATCC 6931
1498227,Shigella phage POCJ13
1499973,Escherichia marmotae
1502658,Escherichia coli O2:H6
1507806,Campylobacter fetus subsp. testudinum
1508404,Jeotgalibacillus malaysiensis
1511761,Leuconostoc suionicum
1514105,Erysipelothrix larvae
1524881,Enterobacteria phage Sf101
1526658,Bosea vaviloviae
1527531,Escherichia phage HY02
1528099,Lawsonella clevelandensis
1531429,Berryella intestinalis
1532555,Brevundimonas sp. DS20
1534110,Pseudomonas sp. DR 5-09
1539298,Treponema sp. OMZ 838
1551641,Shigella phage pSs-1
1553431,Mycoavidus cysteinexigens
1560339,Enterobacter sp. E20
1560342,Acinetobacter phage YMC13/03/R2096
1561023,Curtobacterium sp. MR_MD2014
1561223,Mycobacterium sp. QIA-37
1562970,Fermentimonas caenicola
1563222,Citrobacter pasteurii
1566990,Streptococcus phage SpSL1
1567022,Shigella phage SfMu
1567486,Escherichia phage P88
1570330,Bacillus sp. BH072
1570939,Rhodococcus sp. 2G
1572656,Ruminococcaceae bacterium CPB6
1574141,Bacillus sp. YP1
1578828,Edwardsiella sp. EA181011
1582156,Clostridium phage phiMMP01
1582259,Gudongella oleilytica
1590550,Escherichia phage RCS47
1609966,Actibacterium sp. EMB200-NS6
1609968,Methanobrevibacter sp. YE315
1610508,Citrobacter phage phiCFP-1
1610829,Klebsiella phage 1513
1610834,Klebsiella phage vB_KpnP_SU503
1610835,Klebsiella phage vB_KpnP_SU552A
1610836,Enterobacteria phage JenK1
1610837,Enterobacteria phage JenP1
1610838,Enterobacteria phage JenP2
1617964,Shigella flexneri 4c
1618207,Psychromicrobium lacuslunae
1619308,Cnuibacter physcomitrellae
1619313,Duffyella gerundensis
1620419,Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
1628753,Bacillus sp. LM 4-2
1630135,Dermabacter vaginalis
1631871,Weissella jogaejeotgali
1636313,Enterobacter phage E-2
1636314,Enterobacter phage E-3
1636606,Aeromonas sp. ASNIH1
1636607,Aeromonas sp. ASNIH2
1636608,Aeromonas sp. ASNIH3
1636609,Aeromonas sp. ASNIH4
1636610,Pseudomonas sp. PONIH3
1639133,Citrobacter portucalensis
1642646,Petrimonas mucosa
1647374,Klebsiella phage K5
1647408,Klebsiella phage KLPN1
1647458,Salmonella phage SEN22
1647465,Salmonella phage SEN4
1647466,Salmonella phage SEN5
1648923,Bacillus paralicheniformis
1649239,Escherichia phage pro147
1649240,Escherichia phage pro483
1650654,Edwardsiella sp. LADL05-105
1653478,Rhodococcus sp. PBTS 1
1654388,Staphylococcus schweitzeri
1654927,Klebsiella phage PKP126
1654928,Klebsiella phage PKO111
1655644,Parabacteroides phage YZ-2015a
1655645,Parabacteroides phage YZ-2015b
1658672,Ottowia sp. oral taxon 894
1660368,Escherichia phage PA28
1664069,Bacillus glycinifermentans
1667168,Dermabacter jinjuensis
1667327,Klebsiella quasipneumoniae subsp. quasipneumoniae
1671396,Klebsiella phage vB_KpnP_KpV289
1673887,Citrobacter phage IME-CF2
1675036,Megasphaera hexanoica
1675607,Klebsiella phage Matisse
1675608,Klebsiella phage Miro
1675609,Klebsiella phage Sushi
1679721,Herbinix luporum
1682394,Enterobacter phage phiEap-3
1692238,Enterobacter sp. FY-07
1698360,Klebsiella phage JD18
1701804,Klebsiella phage vB_Kp1
1701805,Klebsiella phage Kp2
1701810,Citrobacter phage Margaery
1701813,Streptococcus phage phiARI0131-1
1701814,Streptococcus phage phiARI0131-2
1701830,Streptococcus phage phiARI0468-4
