taxID,Organism
767455,Lactobacillus delbrueckii subsp. bulgaricus ND02
767456,Lactobacillus helveticus H9
767462,Lactobacillus helveticus H10
767463,Streptococcus thermophilus ND03
767468,Lactiplantibacillus plantarum subsp. plantarum P-8
767817,Desulfoscipio gibsoniae DSM 7213
768486,Enterococcus hirae ATCC 9790
768490,Serratia sp. AS12
768492,Serratia plymuthica AS9
768493,Serratia sp. AS13
771875,Fervidobacterium pennivorans DSM 9078
795665,Hydrogenophaga sp. PBC
857417,Janibacter indicus
858305,Salmonella enterica subsp. enterica serovar Newport str. CVM 22462
858306,Salmonella enterica subsp. enterica serovar Newport str. CVM N18486
858619,Corynebacterium variabile DSM 44702
859143,Cytobacillus kochii
861360,Glutamicibacter arilaitensis Re117
862962,Bacteroides fragilis 638R
862964,Haemophilus influenzae 10810
862965,Haemophilus parainfluenzae T3T1
862966,Streptococcus intermedius C270
862967,Streptococcus intermedius B196
862968,Streptococcus constellatus subsp. pharyngis C818
862969,Streptococcus constellatus subsp. pharyngis C1050
862970,Streptococcus anginosus C1051
862971,Streptococcus anginosus C238
863239,Corynebacterium nuruki S6-4
863372,Herbaspirillum huttiense
864564,Parascardovia denticolens DSM 10105 = JCM 12538
864803,Clostridium beijerinckii ATCC 35702
866553,Escherichia phage vB_EcoP_24B
866777,Bifidobacterium breve ACS-071-V-Sch8b
866789,Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775
868595,Desulfotomaculum nigrificans CO-1-SRB
868597,Stenotrophomonas maltophilia JV3
869209,Treponema succinifaciens DSM 2489
869212,Turneriella parva DSM 21527
869216,Streptococcus pneumoniae INV200
869269,Streptococcus pneumoniae INV104
869309,Streptococcus pneumoniae SPNA45
869311,Streptococcus pneumoniae SPN032672
869312,Streptococcus pneumoniae SPN033038
869729,Escherichia coli UM146
871585,Acinetobacter pittii PHEA-2
871738,Dehalobacter restrictus DSM 9455
872294,Dubowvirus SAP26
874267,Staphylococcus phage phi5967PVL
876364,Cupriavidus sp. USMAA2-4
877468,Salmonella enterica subsp. enterica serovar Newport str. USMARC-S3124.1
879243,Porphyromonas asaccharolytica DSM 20707
879274,Shinella sp. HZN7
880074,Barnesiella viscericola DSM 18177
880633,Lactobacillus helveticus R0052
881260,Enterobacter bugandensis
883062,Bifidobacterium bifidum S17
885040,Enterobacter soli
885275,Escherichia coli str. 'clone D i14'
885276,Escherichia coli str. 'clone D i2'
888027,Lactobacillus delbrueckii subsp. lactis DSM 20072
888050,Schaalia cardiffensis F0333
888057,Aggregatibacter segnis ATCC 33393
888061,Desulfomicrobium orale DSM 12838
888727,Eubacterium sulci ATCC 35585
888827,Aliarcobacter butzleri JV22
889201,Streptococcus cristatus ATCC 51100
890402,Bifidobacterium longum subsp. longum BBMN68
904291,Microbacterium sediminis
906668,Escherichia phage HK75
906669,Escherichia phage HK639
907239,Helicobacter pylori SouthAfrica7
908937,Prevotella dentalis DSM 3688
909946,Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74
909952,Cutibacterium acnes 266
909954,Lactobacillus johnsonii DPC 6026
910265,Pseudomonas aeruginosa C-NN2
910348,Escherichia coli P12b
913070,Salmonella enterica subsp. enterica serovar Gaminara
913848,Loigolactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001
925775,Xanthomonas vesicatoria ATCC 35937
925818,Methylobacterium sp. AMS5
926034,Salmonella enterica subsp. enterica serovar Enteritidis str. 77-1427
927666,Streptococcus oralis Uo5
927703,Limosilactobacillus reuteri subsp. suis
927704,Selenomonas ruminantium subsp. lactilytica TAM6421
929102,Lactococcus lactis subsp. lactis CV56
929814,Salmonella phage RE2010
930166,Pseudomonas brassicacearum
930170,Bacillus thuringiensis serovar finitimus YBT-020
930406,Escherichia coli O157:H16
930778,Salmonella enterica subsp. enterica serovar Newport str. Levine 1
930779,Salmonella enterica subsp. enterica serovar Newport str. Levine 15
931089,Corynebacterium deserti GIMN1.010
931276,Clostridium saccharoperbutylacetonicum N1-4(HMT)
932677,Pantoea ananatis AJ13355
932733,Salmonella enterica subsp. enterica serovar Bardo
935199,Rhodococcus sp. p52
935296,Klebsiella aerogenes EA1509E
935897,Haemophilus influenzae F3047
936054,Enterobacteria phage VT2phi_272
936139,Mesomycoplasma hyorhinis MCLD
936140,Companilactobacillus farciminis KCTC 3681 = DSM 20184
936154,Streptococcus parauberis KCTC 11537
936156,Bacillus subtilis BSn5
936351,Bifidobacterium breve S27
937773,Staphylococcus pseudintermedius HKU10-03
938141,Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791
938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708
938143,Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717
938155,Companilactobacillus futsaii
941187,Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720
941188,Salmonella enterica subsp. enterica serovar Pomona str. ATCC 10729
941190,Salmonella enterica subsp. enterica serovar Chester str. ATCC 11997
941280,Escherichia coli O25b:H4
941322,Escherichia coli O25b:H4-ST131
941323,Escherichia coli VR50
941639,Heyndrickxia coagulans 2-6
944546,Aliarcobacter butzleri ED-1
945021,Tetragenococcus halophilus NBRC 12172
945704,Streptococcus suis JS14
945844,Massilia oculi
947515,Ectothiorhodospiraceae bacterium BW-2
947980,Lactobacillus phage LF1
947981,Lactobacillus phage Sha1
977801,Enterococcus phage EF62phi
979556,Microbacterium testaceum StLB037
979982,Leuconostoc sp. C2
980427,Deinococcus wulumuqiensis
981334,Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788
981539,Streptococcus gallolyticus subsp. gallolyticus ATCC 43143
981540,Streptococcus pasteurianus ATCC 43144
983594,Burkholderia cepacia ATCC 25416
984175,Cronobacter phage ENT39118
984186,Cronobacter phage ENT47670
984211,Salmonella enterica subsp. enterica serovar Anatum str. ATCC BAA-1592
984237,Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958
984892,Staphylococcus pseudintermedius ED99
985002,Staphylococcus argenteus
985006,Staphylococcus aureus subsp. aureus LGA251
985008,Aggregatibacter aphrophilus ATCC 33389
985079,Burkholderia multivorans ATCC BAA-247
990288,Acidithiobacillus caldus SM-1
990315,Xanthomonas campestris pv. raphani 756C
990317,Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069
991789,Anaerotignum propionicum DSM 1682
991915,Escherichia coli O121:H19
991919,Escherichia coli O145:NM
992406,Riemerella anatipestifer RA-GD
994476,Yersinia enterocolitica subsp. palearctica 105.5R(r)
994484,Pseudomonas brassicacearum subsp. brassicacearum NFM421
996285,Stutzerimonas stutzeri DSM 4166
996633,Salmonella enterica subsp. enterica serovar Typhimurium str. L-3553
997333,Salmonella enterica subsp. enterica serovar Oranienburg str. 0250
997877,Phocaeicola dorei CL03T12C01
998822,Salmonella enterica subsp. enterica serovar Enteritidis str. RM2968
1001583,Levilactobacillus brevis KB290
1001714,Mycobacteroides abscessus subsp. massiliense CCUG 48898 = JCM 15300
1001989,Escherichia coli PCN033
1003191,Salmonella enterica subsp. enterica serovar Tennessee str. TXSC_TXSC08-19
1004786,Alteromonas mediterranea DE1
1004952,Streptococcus suis D12
1005041,Streptococcus suis SS12
1005042,Streptococcus suis D9
1006007,Priestia megaterium WSH-002
1006551,Klebsiella michiganensis KCTC 1686
1006576,Defluviitoga tunisiensis
1007105,Pusillimonas sp. T7-7
1007676,Companilactobacillus ginsenosidimutans
1009464,Gardnerella vaginalis HMP9231
1009714,Pseudomonas aeruginosa PAK
1028307,Klebsiella aerogenes KCTC 2190
1028989,Pseudomonas sp. StFLB209
1029979,Salmonella enterica subsp. enterica serovar Pullorum str. ATCC 9120
1029983,Salmonella enterica subsp. enterica serovar Abony str. 0014
1030843,Porphyromonas gingivalis TDC60
1031709,Cutibacterium acnes 6609
1031753,Campylobacter lanienae NCTC 13004
1032069,Campylobacter ureolyticus RIGS 9880
1032071,Aliarcobacter cryaerophilus D2610
1032480,Microlunatus phosphovorus NM-1
1033837,Lactobacillus kefiranofaciens ZW3
1034809,Staphylococcus lugdunensis N920143
1035817,Bifidobacterium longum subsp. longum KACC 91563
1036172,Aliarcobacter butzleri 7h1h
1037911,Pseudomonas fluorescens A506
1038927,Escherichia coli O104:H4
1042156,Clostridium sp. SY8519
1042403,Bifidobacterium animalis subsp. lactis CNCM I-2494
1042417,Brachyspira pilosicoli P43/6/78
1045010,Escherichia coli O157
1045808,Rhodococcus sp. YL-1
1045854,Weissella koreensis KACC 15510
1045855,Pseudoxanthomonas spadix BD-a59
1046624,Lactococcus lactis subsp. lactis IO-1
1048332,Streptococcus salivarius CCHSS3
1048689,Escherichia coli O55:H7 str. RM12579
1049565,Klebsiella pneumoniae KCTC 2242
1049583,Kocuria indica
1050107,Lactobacillus delbrueckii subsp. sunkii
1051072,Streptococcus equi subsp. zooepidemicus ATCC 35246
1051074,Streptococcus thermophilus JIM 8232
1051631,Streptococcus phage YMC-2011
1051650,Lacticaseibacillus casei 12A
1051973,Rhodococcus fascians D188
1054460,Streptococcus pseudopneumoniae IS7493
1055530,Helicobacter pylori SNT49
1055534,Escherichia coli O26 str. RM10386
1055540,Escherichia coli O103 str. RM8385
1055541,Escherichia coli O43 str. RM10042
1055542,Escherichia coli O111 str. RM9322
1055543,Escherichia coli O121 str. RM8352
1055544,Escherichia coli O145 str. RM9872
1055545,Escherichia coli O91 str. RM7190
1064535,Megasphaera elsdenii DSM 20460
1069533,Streptococcus infantarius subsp. infantarius CJ18
1069534,Ligilactobacillus ruminis ATCC 27782
1071400,Lentilactobacillus buchneri subsp. silagei CD034
1072459,Escherichia coli O7:K1 str. CE10
1073571,Paenibacillus riograndensis SBR5
1073999,Cronobacter condimenti 1330
1074000,Cronobacter universalis NCTC 9529
1075106,Bifidobacterium animalis subsp. lactis BLC1
1076934,Streptococcus lutetiensis 033
1077085,Salmonella enterica subsp. enterica serovar Fresno
1077464,Streptococcus oralis subsp. tigurinus
1077935,Paracoccus zhejiangensis
1078021,Escherichia coli O113:H21
1078032,Escherichia coli O45:H2
1079988,Corynebacterium glutamicum ATCC 14067
1081940,Pseudomonas putida B6-2
1082704,Lonsdalea britannica
1086030,Shigella flexneri 5a str. M90T
1088720,Lacticaseibacillus rhamnosus ATCC 8530
1088721,Novosphingobium pentaromativorans US6-1
1089456,Pseudomonas aeruginosa NCGM2.S1
1089553,Thermacetogenium phaeum DSM 12270
1090133,Enterobacteria phage IME10
1090974,Melissococcus plutonius DAT561
1091041,Bacillus amyloliquefaciens IT-45
1091045,Cutibacterium acnes subsp. defendens ATCC 11828
1091046,Mycobacteroides abscessus subsp. bolletii BD
1093787,Pseudomonas aeruginosa DK2
1096996,Acinetobacter baumannii BJAB0715
1097668,Burkholderia sp. YI23
1100841,Acinetobacter baumannii TYTH-1
1104322,Lactococcus cremoris subsp. cremoris A76
1104326,Enterobacter cloacae subsp. dissolvens SDM
1105171,Bacteroides phage B124-14
1107880,Leuconostoc mesenteroides subsp. mesenteroides J18
1110502,Tistrella mobilis KA081020-065
1111068,Geobacillus thermoleovorans CCB_US3_UF5
1111069,Thermus sp. CCB_US3_UF1
1111678,Lactococcus cremoris subsp. cremoris UC509.9
1111760,Streptococcus troglodytae
1112204,Gordonia polyisoprenivorans VH2
1114965,Streptococcus parasanguinis FW213
1114966,Cutibacterium acnes TypeIA2 P.acn33
1114969,Cutibacterium acnes TypeIA2 P.acn31
1114970,Pseudomonas ogarae
1116231,Streptococcus macedonicus ACA-DC 198
1117313,Pseudoalteromonas arctica A 37-1-2
1117941,Lactococcus lactis subsp. lactis NCDO 2118
1118959,Staphylococcus aureus subsp. aureus M013
1118963,Arthrobacter sp. Rue61a
1121353,Corynebacterium callunae DSM 20147
1122984,Prevotella intermedia ATCC 25611 = DSM 20706
1123016,Stutzerimonas balearica DSM 6083
1123269,Sphingomonas sanxanigenens DSM 19645 = NX02
1123519,Stutzerimonas stutzeri DSM 10701
1123523,Staphylococcus aureus subsp. aureus 11819-97
1123862,Klebsiella pneumoniae subsp. pneumoniae Kp13
1124654,Escherichia phage TL-2011b
1124655,Escherichia phage TL-2011c
1124936,Salmonella enterica subsp. enterica serovar Heidelberg str. 41578
1124958,Salmonella enterica subsp. enterica serovar Muenster str. 0315
1124959,Salmonella enterica subsp. enterica serovar Muenster str. 420
1124961,Salmonella enterica subsp. enterica serovar Panama str. ATCC 7378
1124962,Salmonella enterica subsp. enterica serovar Poona str. ATCC BAA-1673
1124983,Pseudomonas protegens CHA0
1124991,Morganella morganii subsp. morganii KT
1125630,Klebsiella pneumoniae subsp. pneumoniae HS11286
1127357,Salmonella phage SPN9CC
1127744,Bacillus sp. JS
1130798,Limosilactobacillus mucosae LM1
1130804,Streptococcus pneumoniae ST556
1132496,Pasteurella multocida subsp. multocida str. HN06
1132508,Mycobacteroides abscessus UC22
1133568,Brachyspira pilosicoli B2904
1133853,Escherichia coli O104:H4 str. 2009EL-2071
1134454,Cutibacterium acnes HL096PA1
1134687,Klebsiella michiganensis
1134782,Escherichia coli O104:H4 str. 2009EL-2050
1136179,Rhodococcus erythropolis CCM2595
1136941,Gordonia phthalatica
1138308,Cronobacter sakazakii ES15
1138384,Acetivibrio thermocellus AD2
1138452,Priestia megaterium NCT-2
1141139,Escherichia phage vB_EcoP_ACG-C91
1141883,Massilia putida
1147043,Staphylococcus phage StB20
1147143,Enterobacteria phage HK140
1147144,Enterobacteria phage HK225
1147145,Escherichia phage HK446
1147146,Escherichia phage HK630
1147147,Escherichia phage HK633
1147148,Escherichia phage HK629
1147149,Enterobacteria phage mEp043 c-1
1147150,Enterobacteria phage mEp235
1147151,Enterobacteria phage mEp237
1147152,Enterobacteria phage mEp460
1147153,Escherichia phage mEpX1
1147154,Escherichia phage mEpX2
1147156,Enterobacteria phage mEp213
1147157,Escherichia phage mEp234
1147158,Enterobacteria phage mEp390
1147786,Pseudomonas mandelii JR-1
1149133,Pseudomonas furukawaii
1150423,Bifidobacterium dentium JCM 1195 = DSM 20436
1150460,Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854
1150461,Bifidobacterium scardovii JCM 12489 = DSM 13734
1150468,Scardovia inopinata JCM 12537
1150601,Pseudomonas putida JB
1150615,Xanthomonas citri pv. glycines str. 12-2
1150869,Escherichia phage P13374
1151001,Salmonella enterica subsp. enterica serovar Napoli
1151116,Rahnella aquatilis HX2
1154756,Serratia inhibens PRI-2C
1155071,Streptococcus mutans LJ23
1155384,Glutamicibacter sp. ZJUTW
1156431,Streptococcus ilei
1157365,Enterococcus faecalis EnGen0107
1158459,Kosakonia sacchari
1158600,Enterococcus faecium ATCC 8459 = NRRL B-2354
1159491,Cronobacter malonaticus LMG 23826
1159554,Cronobacter dublinensis subsp. dublinensis LMG 23823
1159613,Cronobacter muytjensii ATCC 51329
1160721,Ruminococcus bicirculans (ex Wegman et al. 2014)
1160769,Salmonella enterica subsp. enterica serovar Worthington
1161903,Pseudomonas phage MP42
1161930,Leuconostoc phage Lmd1
1163399,Stenotrophomonas maltophilia D457
1163743,Helicobacter pylori HUP-B14
1165134,Skunavirus ASCC191
1165135,Skunavirus ASCC273
1165136,Skunavirus ASCC281
1165151,Skunavirus ASCC465
1165160,Skunavirus ASCC532
1165892,Leuconostoc gasicomitatum KG16-1
1166130,Enterobacter sp. R4-368
1167629,Bifidobacterium animalis subsp. lactis ATCC 27673
1168034,Draconibacterium orientale
1168290,Bifidobacterium animalis subsp. lactis B420
1168548,Salmonella phage vB_SemP_Emek
1168549,Salmonella phage vB_SosS_Oslo
1168612,Staphylococcus phage SMSAP5
1170318,Cutibacterium avidum 44067
1171373,Acidipropionibacterium acidipropionici ATCC 4875
1171376,Salmonella enterica subsp. enterica serovar Typhimurium str. U288
1171377,Bibersteinia trehalosi USDA-ARS-USMARC-192
1173270,Pseudomonas sp. R1-43-08
1173284,Pseudomonas sp. R3-52-08
1173456,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000228
1173769,Salmonella phage FSLSP004
1173798,Salmonella enterica subsp. enterica serovar Albany str. ATCC 51960
1173939,Salmonella enterica subsp. enterica serovar Weltevreden str. 1655
1175631,Pectobacterium wasabiae CFBP 3304
1177180,Kosakonia radicincitans DSM 16656
1177574,Prevotella jejuni
1177632,Salmonella phage SSU5
1178537,Bacillus xiamenensis
1179670,Micrococcus sp. KBS0714
1179672,Flavobacterium sp. KBS0721
1182177,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000752
1182590,Pseudomonas oleovorans CECT 5344
1183378,Campylobacter coli RM1875
1183379,Campylobacter coli RM4661
1183380,Campylobacter coli RM5611
1183391,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000968
1187956,Streptococcus thermophilus MN-ZLW-002
1191061,Klebsiella michiganensis E718
1191062,Comamonas testosteroni P19
1192196,Bacillus subtilis subsp. subtilis str. BSP1
1192197,Pelosinus fermentans JBW45
1193292,Klebsiella pneumoniae subsp. pneumoniae 1084
1194154,Salmonella enterica subsp. enterica serovar Bredeney str. CFSAN001080
1194159,Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624
1194526,Staphylococcus warneri SG1
1194971,Ligilactobacillus salivarius str. Ren
1195068,Staphylococcus phage StauST398-1
1196325,Pseudomonas putida DOT-T1E
1196835,Stutzerimonas stutzeri CCUG 29243
1197717,Cloacibacillus porcorum
1197719,Salmonella bongori N268-08
1198676,Streptococcus mutans GS-5
1200352,Corynebacterium terpenotabidum Y-11
1200752,Escherichia coli NCCP15648
1201292,Enterococcus faecalis ATCC 29212
1203599,Mycobacterium intracellulare subsp. yongonense
1204521,Escherichia phage ECML-117
1204534,Clostridium phage phiMMP02
1204540,Enterococcus phage EfaCPT1
1205910,Nocardiopsis alba ATCC BAA-2165
1206105,Enterococcus faecalis D32
1206777,Pseudomonas sp. Lz4W
1208104,Aeromonas media WS
1208611,Salmonella enterica subsp. enterica serovar Abaetetuba str. ATCC 35640
1211417,uncultured crAssphage
1211579,Pseudomonas putida NBRC 14164
1214179,Streptococcus suis 6407
1215031,Neobacillus thermocopriae
1215087,Pseudomonas putida S12
1215088,Pseudomonas putida HB3267
1215914,Lacticaseibacillus casei W56
1216932,Clostridium bornimense
1217420,Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046
1217737,Bacillus thuringiensis HD-789
1218493,Lactobacillus kullabergensis
1218494,Lactobacillus helsingborgensis
1218933,Pectobacterium carotovorum subsp. carotovorum PCC21
1219032,Comamonas terrigena NBRC 13299
1220595,Geobacillus kaustophilus NBRC 102445
1221522,Pseudomonas fluorescens NCIMB 11764
1223260,Pseudomonas phage JBD30
1224162,Corynebacterium marinum DSM 44953
1224163,Corynebacterium maris DSM 45190
1224164,Corynebacterium vitaeruminis DSM 20294
1224749,Exiguobacterium sp. ZWU0009
1225789,Enterobacteria phage SfI
1225792,Pseudomonas phage JBD25
1228997,Riemerella anatipestifer RA-CH-1
1229205,Paraburkholderia phenoliruptrix BR3459a
1229621,Anaerostipes rhamnosivorans
1229751,Lactococcus phage BM13
1229756,Leuconostoc gelidum JB7
1229758,Leuconostoc carnosum JB16
1230587,Sinorhizobium meliloti Rm41
1231072,Clostridium tetani 12124569
1232385,[Brevibacterium] flavum ZL-1
1233873,Geobacillus sp. GHH01
1234378,Lawsonia intracellularis N343
1234380,Cutibacterium acnes C1
1234679,Carnobacterium maltaromaticum LMA28
1235834,Kosakonia sacchari SP1
1236517,Prevotella fusca JCM 17724
1236689,Candidatus Methanomethylophilus alvi Mx1201
1239307,Sodalis praecaptivus
1240708,Salmonella enterica subsp. enterica serovar Bergen str. ST350
1242087,Salmonella enterica subsp. enterica serovar Antsalova str. S01-0511
1242090,Salmonella enterica subsp. enterica serovar Crossness str. 1422-74
1242091,Salmonella enterica subsp. enterica serovar Djakarta str. S-1087
1242094,Salmonella enterica subsp. enterica serovar Gaminara str. SA20063285
1242096,Salmonella enterica subsp. enterica serovar Hillingdon str. N1529-D3
1242097,Salmonella enterica subsp. enterica serovar Hvittingfoss str. SA20014981
1242101,Salmonella enterica subsp. enterica serovar Johannesburg str. ST203
1242105,Salmonella enterica subsp. enterica serovar Koessen str. S-1501
1242107,Salmonella enterica subsp. enterica serovar Macclesfield str. S-1643
1242245,Acinetobacter johnsonii XBB1
1243578,Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795
1243584,Salmonella enterica subsp. enterica serovar Onderstepoort str. SA20060086
1243586,Salmonella enterica subsp. enterica serovar Ouakam str. SA20034636
1243595,Salmonella enterica subsp. enterica serovar Wandsworth str. SA20092095
1243607,"Salmonella enterica subsp. arizonae serovar 63:g,z51:-"
1243612,Salmonella enterica subsp. diarizonae serovar 50:k:z str. MZ0080
1243616,Salmonella enterica subsp. diarizonae serovar 65:c:z str. SA20044251
1244085,Klebsiella pneumoniae CG43
1245471,Pseudomonas resinovorans NBRC 106553
1246365,Streptococcus suis SC070731
1246626,Shouchella lehensis G1
1248823,Escherichia coli O145:H28 str. RM12581
1248902,Escherichia coli O145:H28 str. RM13514
1248903,Escherichia coli O145:H28 str. RM12761
1248915,Escherichia coli O145:H28 str. RM13516
1254439,Bifidobacterium thermophilum RBL67
1258574,Streptococcus gallolyticus subsp. gallolyticus DSM 16831
1259973,Klebsiella electrica
1261127,Citrobacter amalonaticus Y19
1261557,Enterococcus faecalis str. Symbioflor 1
1262462,Yersinia enterocolitica (type O:5) str. YE53/03
1262515,Leuconostoc phage LN03
1262516,Leuconostoc phage LN04
1262517,Leuconostoc phage phiLN12
1262518,Leuconostoc phage LN25
1262519,Leuconostoc phage LN34
1262520,Leuconostoc phage phiLN6B
1262521,Leuconostoc phage phiLNTR3
1262522,Leuconostoc phage P793
1262523,Leuconostoc phage phiLNTR2
1262533,Lactococcus phage 340
1262535,Lactococcus phage jm2
1262536,Lactococcus phage jm3
1262537,Lactococcus phage P680
1262538,Lactococcus phage phi7
1263550,Edwardsiella piscicida
1263831,Bibersteinia trehalosi USDA-ARS-USMARC-189
1263832,Bibersteinia trehalosi USDA-ARS-USMARC-190
1265478,Enterobacteriaceae bacterium bta3-1
1266738,Proteus mirabilis BB2000
1266845,Carnobacterium inhibens subsp. gilichinskyi
1267169,Streptococcus phage phiBHN167
1267562,Cupriavidus gilardii CR3
1267754,Corynebacterium urealyticum DSM 7111
1271752,Riemerella anatipestifer RA-CH-2
1271862,Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN001921
1271863,Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050
1273173,Campylobacter coli CVM N29710
1274814,Escherichia coli APEC O78
1276282,Staphylococcus pasteuri SP1
1276647,Streptococcus suis TL13
1276648,Cutibacterium acnes hdn-1
1277672,Staphylococcus phage StauST398-2
1279008,Pseudomonas aeruginosa PA1R
1279031,Agrobacterium sp. 33MFTa1.1
1280938,Pseudomonas aeruginosa B136-33
1281282,Xanthomonas campestris pv. campestris str. CN14
1281781,Bifidobacterium animalis subsp. lactis Bl12
1282356,Pseudomonas poae RE*1-1-14
1282357,Shigella flexneri 2003036
1282358,Shigella flexneri Shi06HN006
1282737,Flaviflexus salsibiostraticola
1283291,Pseudomonas sp. URMO17WK12:I11
1283312,Rhizorhabdus wittichii DC-6
1284663,Lactiplantibacillus plantarum ZJ316
1284798,Klebsiella pneumoniae DMC1097
1284802,Klebsiella pneumoniae UHKPC33
1285583,Corynebacterium casei LMG S-19264
1286170,Raoultella ornithinolytica B6
1286171,Peptoclostridium acidaminophilum DSM 3953
1287066,Enterococcus faecalis DENG1
1288122,Edwardsiella piscicida C07-087
1289591,Rhodococcus erythropolis R138
1291379,Treponema pedis str. T A4
1291540,Methanomethylophilus alvi
1291742,Paucilactobacillus hokkaidonensis JCM 18461
1293592,Latilactobacillus curvatus JCM 1096 = DSM 20019
1295009,Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1
1295140,Haemophilus influenzae CGSHiCZ412602
1295826,Lactococcus cremoris subsp. cremoris KW2
1296536,Enterobacter hormaechei subsp. xiangfangensis
1296540,Paucilactobacillus nenjiangensis
1297617,Intestinimonas butyriciproducens
1298917,Salmonella enterica subsp. enterica serovar Pullorum str. S06004
1300150,Enterococcus mundtii QU 25
1300165,Kosakonia cowanii JCM 10956 = DSM 18146
1300221,Lactiplantibacillus plantarum DOMLa
1300227,Bifidobacterium longum subsp. longum GT15
1302308,Rhodococcus sp. P1Y
1302863,Streptococcus cristatus AS 1.3089
1304890,Pasteurella multocida OH1905
1304922,Klebsiella pneumoniae 500_1420
1305708,Clostridium phage vB_CpeS-CP51
1305849,Enterococcus faecium Aus0085
1306993,Pseudomonas soli
1307427,Fusobacterium vincentii ChDC F8
1307428,Fusobacterium nucleatum subsp. nucleatum ChDC F316
1307442,Fusobacterium hwasookii ChDC F174
1307443,Fusobacterium hwasookii ChDC F206
1307444,Fusobacterium hwasookii ChDC F300
1307832,Tannerella forsythia 3313
1307833,Tannerella forsythia KS16
1308896,Staphylococcus phage StauST398-4
1308897,Staphylococcus phage StauST398-5
1308980,Klebsiella michiganensis HKOPL1
1309806,Streptococcus agalactiae 09mas018883
1309807,Streptococcus agalactiae ILRI005
1311757,Escherichia coli ACN001
1314884,Lactobacillus acidophilus La-14
1315974,Sphingobium sp. TKS
1316593,Capnocytophaga sp. oral taxon 864
1316596,Capnocytophaga sp. oral taxon 878
1316911,Bifidobacterium animalis subsp. lactis KLDS2.0603
1316933,Lacticaseibacillus rhamnosus LOCK900
1318634,Lacticaseibacillus rhamnosus LOCK908
1321370,Idiomarina loihiensis GSL 199
1322345,Escherichia coli ATCC 25922
1324352,Chryseobacterium gallinarum
1324960,Aeromonas salmonicida subsp. pectinolytica 34mel
1325090,Bradyrhizobium guangdongense
1325095,Bradyrhizobium guangzhouense
1325115,Bradyrhizobium guangxiense
1325724,Brevundimonas vancanneytii
1327988,Lactiplantibacillus plantarum 16
1327989,Serratia sp. FS14
1328324,Klebsiella pneumoniae subsp. pneumoniae KPNIH27
1328859,Escherichia coli O157:H7 str. SS17
1328866,Rathayibacter festucae DSM 15932
1329907,Escherichia coli APEC IMT5155
1330043,Bacillus bombysepticus str. Wang
1330457,Escherichia coli O157:H7 str. SS52
1331671,Pseudomonas putida H8234
1332080,Sphingobium baderi
1332188,Candidatus Saccharimonas aalborgensis
1332264,Tessaracoccus aquimaris
1333848,Citrobacter freundii CFNIH1
1333849,Enterobacter hormaechei subsp. hoffmannii ECR091
1333850,Enterobacter cloacae ECNIH2
1333851,Enterobacter hormaechei subsp. hoffmannii ECNIH3
1333852,Klebsiella oxytoca KONIH1
1334187,Haemophilus influenzae KR494
1334193,[Enterobacter] lignolyticus
1334564,Serratia marcescens SM39
1335303,Escherichia coli O104:H21 str. CFSAN002236
1335613,Gordonibacter urolithinfaciens
1335916,Escherichia coli LY180
1338689,Pseudomonas sp. JY-Q
1339255,Pasteurella multocida subsp. multocida HB01
1340494,Bacillus subtilis TO-A
1340495,Limosilactobacillus reuteri I5007
1340769,Staphylococcus phage phiIBB-SEP1
1340847,Streptococcus suis T15
1341694,Bifidobacterium indicum LMG 11587 = DSM 20214
1343064,Staphylococcus aureus subsp. aureus ST772-MRSA-V
1344042,Enterococcus faecium T110
1346611,Thermoclostridium stercorarium subsp. leptospartum DSM 9219
1346614,Serratia liquefaciens ATCC 27592
1347760,Staphylococcus phage SA12
1348660,Serratia plymuthica S13
1348662,Corynebacterium argentoratense DSM 44202
1349754,Peribacillus simplex NBRC 15720 = DSM 1321
1349826,Campylobacter jejuni subsp. jejuni D42a
1349827,Campylobacter jejuni subsp. jejuni M129
1351755,Clostridium chauvoei JF4335
1352356,Helicobacter pylori SouthAfrica20
1353243,Streptococcus anginosus subsp. whileyi MAS624
1354240,Riemerella anatipestifer CH3
1355100,Escherichia coli JJ1886
